valid_time,latitude,longitude,t2m,number
1999-03-12,48.4,8.45,277.87292,0
1999-03-12,48.4,8.2,279.21912,0
1999-03-12,48.65,8.2,280.1128,0
1999-03-12,48.65,8.45,279.44678,0
1999-03-13,48.65,8.2,282.49274,0
1999-03-13,48.65,8.45,282.2182,0
1999-03-13,48.4,8.2,281.53226,0
1999-03-13,48.4,8.45,280.6181,0
1999-03-14,48.4,8.45,280.5162,0
1999-03-14,48.65,8.2,282.49905,0
1999-03-14,48.65,8.45,281.94376,0
1999-03-14,48.4,8.2,281.5185,0
1999-03-15,48.4,8.2,279.8991,0
1999-03-15,48.4,8.45,278.68088,0
1999-03-15,48.65,8.2,281.2789,0
1999-03-15,48.65,8.45,280.35922,0
1999-03-16,48.4,8.45,276.23932,0
1999-03-16,48.4,8.2,277.5398,0
1999-03-16,48.65,8.2,278.5755,0
1999-03-16,48.65,8.45,277.43774,0
1999-03-17,48.65,8.2,276.5062,0
1999-03-17,48.65,8.45,275.19116,0
1999-03-17,48.4,8.2,275.47876,0
1999-03-17,48.4,8.45,274.11005,0
1999-03-18,48.65,8.2,275.70142,0
1999-03-18,48.65,8.45,274.60583,0
1999-03-18,48.4,8.2,274.63477,0
1999-03-18,48.4,8.45,273.3551,0
1999-03-19,48.4,8.45,273.8698,0
1999-03-19,48.4,8.2,275.14294,0
1999-03-19,48.65,8.45,275.35016,0
1999-03-19,48.65,8.2,276.5266,0
1999-03-20,48.65,8.2,276.4073,0
1999-03-20,48.65,8.45,275.16937,0
1999-03-20,48.4,8.2,275.45367,0
1999-03-20,48.4,8.45,274.07806,0
1999-03-21,48.65,8.2,277.14005,0
1999-03-21,48.65,8.45,276.32053,0
1999-03-21,48.4,8.2,275.98364,0
1999-03-21,48.4,8.45,274.93353,0
1999-03-22,48.65,8.45,276.07016,0
1999-03-22,48.4,8.2,276.00247,0
1999-03-22,48.65,8.2,276.9846,0
1999-03-22,48.4,8.45,275.2256,0
1999-03-23,48.4,8.45,274.30637,0
1999-03-23,48.4,8.2,275.1408,0
1999-03-23,48.65,8.2,275.8426,0
1999-03-23,48.65,8.45,274.79434,0
1999-03-24,48.65,8.2,280.54163,0
1999-03-24,48.65,8.45,279.37378,0
1999-03-24,48.4,8.2,279.7639,0
1999-03-24,48.4,8.45,278.37683,0
1999-03-25,48.65,8.2,282.49548,0
1999-03-25,48.65,8.45,281.87546,0
1999-03-25,48.4,8.2,281.34033,0
1999-03-25,48.4,8.45,279.9139,0
1999-03-26,48.65,8.2,282.3968,0
1999-03-26,48.65,8.45,281.51874,0
1999-03-26,48.4,8.2,280.96198,0
1999-03-26,48.4,8.45,279.61176,0
1999-03-27,48.4,8.45,276.63327,0
1999-03-27,48.4,8.2,277.5304,0
1999-03-27,48.65,8.2,278.6978,0
1999-03-27,48.65,8.45,277.85248,0
1999-03-28,48.65,8.2,275.55518,0
1999-03-28,48.65,8.45,274.73746,0
1999-03-28,48.4,8.2,274.78662,0
1999-03-28,48.4,8.45,274.1761,0
1999-03-29,48.65,8.2,278.04272,0
1999-03-29,48.65,8.45,277.19632,0
1999-03-29,48.4,8.2,277.05945,0
1999-03-29,48.4,8.45,276.1646,0
1999-03-30,48.65,8.2,278.95483,0
1999-03-30,48.65,8.45,278.2121,0
1999-03-30,48.4,8.2,277.99713,0
1999-03-30,48.4,8.45,276.96753,0
1999-03-31,48.4,8.45,278.56708,0
1999-03-31,48.4,8.2,279.61707,0
1999-03-31,48.65,8.2,280.95712,0
1999-03-31,48.65,8.45,280.1878,0
1999-04-01,48.65,8.2,282.44287,0
1999-04-01,48.65,8.45,281.78412,0
1999-04-01,48.4,8.2,280.95706,0
1999-04-01,48.4,8.45,279.91342,0
1999-04-02,48.65,8.2,283.1678,0
1999-04-02,48.65,8.45,282.69446,0
1999-04-02,48.4,8.2,282.0144,0
1999-04-02,48.4,8.45,281.0496,0
1999-04-03,48.65,8.45,283.73053,0
1999-04-03,48.65,8.2,284.51648,0
1999-04-03,48.4,8.2,283.609,0
1999-04-03,48.4,8.45,282.66498,0
1999-04-04,48.4,8.45,281.9017,0
1999-04-04,48.4,8.2,282.63528,0
1999-04-04,48.65,8.2,283.22595,0
1999-04-04,48.65,8.45,282.49765,0
1999-04-05,48.4,8.45,282.69226,0
1999-04-05,48.65,8.2,283.82556,0
1999-04-05,48.65,8.45,282.9765,0
1999-04-05,48.4,8.2,283.325,0
1999-04-06,48.4,8.2,285.8133,0
1999-04-06,48.4,8.45,285.15643,0
1999-04-06,48.65,8.2,286.44092,0
1999-04-06,48.65,8.45,285.89093,0
1999-04-07,48.4,8.45,280.9818,0
1999-04-07,48.4,8.2,281.68152,0
1999-04-07,48.65,8.45,281.41812,0
1999-04-07,48.65,8.2,282.23627,0
1999-04-08,48.65,8.2,280.2799,0
1999-04-08,48.65,8.45,279.26175,0
1999-04-08,48.4,8.2,279.41962,0
1999-04-08,48.4,8.45,278.68008,0
1999-04-09,48.65,8.2,281.60458,0
1999-04-09,48.65,8.45,280.74365,0
1999-04-09,48.4,8.2,281.08795,0
1999-04-09,48.4,8.45,280.26553,0
1999-04-10,48.65,8.2,282.66342,0
1999-04-10,48.65,8.45,282.04932,0
1999-04-10,48.4,8.2,281.95563,0
1999-04-10,48.4,8.45,281.2433,0
1999-04-11,48.4,8.45,280.43567,0
1999-04-11,48.4,8.2,281.08044,0
1999-04-11,48.65,8.2,281.9225,0
1999-04-11,48.65,8.45,281.17935,0
1999-04-12,48.65,8.2,279.19714,0
1999-04-12,48.65,8.45,278.45044,0
1999-04-12,48.4,8.2,278.41913,0
1999-04-12,48.4,8.45,277.78256,0
1999-04-13,48.65,8.2,278.9132,0
1999-04-13,48.65,8.45,278.07266,0
1999-04-13,48.4,8.2,278.24625,0
1999-04-13,48.4,8.45,277.5367,0
1999-04-14,48.4,8.2,278.6284,0
1999-04-14,48.4,8.45,277.77884,0
1999-04-14,48.65,8.45,278.10925,0
1999-04-14,48.65,8.2,279.10764,0
1999-04-15,48.65,8.2,276.195,0
1999-04-15,48.65,8.45,275.33954,0
1999-04-15,48.4,8.2,275.51517,0
1999-04-15,48.4,8.45,274.78314,0
1999-04-16,48.4,8.45,274.8061,0
1999-04-16,48.65,8.2,276.8715,0
1999-04-16,48.65,8.45,275.83057,0
1999-04-16,48.4,8.2,275.88483,0
1999-04-17,48.4,8.45,275.6371,0
1999-04-17,48.4,8.2,276.71106,0
1999-04-17,48.65,8.45,276.3596,0
1999-04-17,48.65,8.2,277.52228,0
1999-04-18,48.4,8.45,275.29803,0
1999-04-18,48.65,8.2,277.12613,0
1999-04-18,48.65,8.45,276.2624,0
1999-04-18,48.4,8.2,276.10925,0
1999-04-19,48.4,8.2,275.94418,0
1999-04-19,48.4,8.45,275.1391,0
1999-04-19,48.65,8.2,277.11475,0
1999-04-19,48.65,8.45,276.08862,0
1999-04-20,48.4,8.2,278.74588,0
1999-04-20,48.4,8.45,277.9156,0
1999-04-20,48.65,8.2,279.76617,0
1999-04-20,48.65,8.45,279.05188,0
1999-04-21,48.4,8.2,283.25262,0
1999-04-21,48.4,8.45,282.31967,0
1999-04-21,48.65,8.2,284.0669,0
1999-04-21,48.65,8.45,283.25354,0
1999-04-22,48.4,8.2,283.36475,0
1999-04-22,48.4,8.45,282.61142,0
1999-04-22,48.65,8.2,283.9903,0
1999-04-22,48.65,8.45,283.15247,0
1999-04-23,48.4,8.45,282.89984,0
1999-04-23,48.4,8.2,283.5443,0
1999-04-23,48.65,8.2,284.3084,0
1999-04-23,48.65,8.45,283.62442,0
1999-04-24,48.65,8.2,282.21375,0
1999-04-24,48.65,8.45,281.5918,0
1999-04-24,48.4,8.2,281.68228,0
1999-04-24,48.4,8.45,281.09845,0
1999-04-25,48.65,8.2,284.16162,0
1999-04-25,48.65,8.45,283.40894,0
1999-04-25,48.4,8.2,283.57257,0
1999-04-25,48.4,8.45,282.74548,0
1999-04-26,48.65,8.2,286.50977,0
1999-04-26,48.65,8.45,286.12595,0
1999-04-26,48.4,8.2,285.60947,0
1999-04-26,48.4,8.45,285.40942,0
1999-04-27,48.4,8.45,285.27563,0
1999-04-27,48.4,8.2,286.09113,0
1999-04-27,48.65,8.45,285.57242,0
1999-04-27,48.65,8.2,286.571,0
1999-04-28,48.65,8.2,285.94067,0
1999-04-28,48.65,8.45,284.8442,0
1999-04-28,48.4,8.2,285.38672,0
1999-04-28,48.4,8.45,284.3125,0
1999-04-29,48.65,8.2,287.88556,0
1999-04-29,48.65,8.45,286.89276,0
1999-04-29,48.4,8.2,287.65738,0
1999-04-29,48.4,8.45,286.61322,0
1999-04-30,48.65,8.2,286.41635,0
1999-04-30,48.65,8.45,285.82605,0
1999-04-30,48.4,8.2,285.82434,0
1999-04-30,48.4,8.45,285.33426,0
1999-05-01,48.4,8.45,285.48676,0
1999-05-01,48.4,8.2,286.3783,0
1999-05-01,48.65,8.2,287.1281,0
1999-05-01,48.65,8.45,286.2589,0
1999-05-02,48.65,8.2,287.41473,0
1999-05-02,48.65,8.45,286.55533,0
1999-05-02,48.4,8.2,287.02524,0
1999-05-02,48.4,8.45,286.30145,0
1999-05-03,48.65,8.2,289.26956,0
1999-05-03,48.65,8.45,288.60718,0
1999-05-03,48.4,8.2,289.14893,0
1999-05-03,48.4,8.45,288.52155,0
1999-05-04,48.4,8.2,288.78262,0
1999-05-04,48.4,8.45,287.52014,0
1999-05-04,48.65,8.2,288.61456,0
1999-05-04,48.65,8.45,287.56287,0
1999-05-05,48.65,8.2,286.75253,0
1999-05-05,48.65,8.45,285.9649,0
1999-05-05,48.4,8.2,286.5147,0
1999-05-05,48.4,8.45,285.6249,0
1999-05-06,48.65,8.2,287.191,0
1999-05-06,48.65,8.45,286.26736,0
1999-05-06,48.4,8.2,286.9157,0
1999-05-06,48.4,8.45,286.00665,0
1999-05-07,48.4,8.45,287.46005,0
1999-05-07,48.65,8.2,288.85358,0
1999-05-07,48.65,8.45,288.04202,0
1999-05-07,48.4,8.2,288.37524,0
1999-05-08,48.4,8.45,285.53668,0
1999-05-08,48.4,8.2,286.3892,0
1999-05-08,48.65,8.2,287.12988,0
1999-05-08,48.65,8.45,286.18774,0
1999-05-09,48.4,8.45,286.38803,0
1999-05-09,48.4,8.2,287.3013,0
1999-05-09,48.65,8.2,287.72195,0
1999-05-09,48.65,8.45,287.06424,0
1999-05-10,48.65,8.2,288.54468,0
1999-05-10,48.65,8.45,288.1526,0
1999-05-10,48.4,8.2,288.29932,0
1999-05-10,48.4,8.45,287.65936,0
1999-05-11,48.65,8.2,286.37543,0
1999-05-11,48.65,8.45,285.52347,0
1999-05-11,48.4,8.2,286.06055,0
1999-05-11,48.4,8.45,285.2911,0
1999-05-12,48.65,8.2,286.23883,0
1999-05-12,48.65,8.45,285.31982,0
1999-05-12,48.4,8.2,286.17688,0
1999-05-12,48.4,8.45,285.34116,0
1999-05-13,48.4,8.45,285.0276,0
1999-05-13,48.4,8.2,285.8244,0
1999-05-13,48.65,8.2,286.04648,0
1999-05-13,48.65,8.45,285.1502,0
1999-05-14,48.65,8.2,285.27826,0
1999-05-14,48.65,8.45,284.58987,0
1999-05-14,48.4,8.2,284.77737,0
1999-05-14,48.4,8.45,283.97906,0
1999-05-15,48.65,8.2,285.24057,0
1999-05-15,48.65,8.45,284.57385,0
1999-05-15,48.4,8.2,284.8662,0
1999-05-15,48.4,8.45,284.18286,0
1999-05-16,48.4,8.45,282.32153,0
1999-05-16,48.4,8.2,283.43524,0
1999-05-16,48.65,8.45,282.4486,0
1999-05-16,48.65,8.2,283.54077,0
1999-05-17,48.65,8.2,284.6991,0
1999-05-17,48.65,8.45,283.59177,0
1999-05-17,48.4,8.2,283.98834,0
1999-05-17,48.4,8.45,282.88907,0
1999-05-18,48.65,8.2,287.4107,0
1999-05-18,48.65,8.45,286.72412,0
1999-05-18,48.4,8.2,286.82404,0
1999-05-18,48.4,8.45,286.2859,0
1999-05-19,48.4,8.2,284.69708,0
1999-05-19,48.4,8.45,284.4235,0
1999-05-19,48.65,8.2,285.1709,0
1999-05-19,48.65,8.45,284.74927,0
1999-05-20,48.65,8.2,285.23462,0
1999-05-20,48.65,8.45,284.61572,0
1999-05-20,48.4,8.2,284.394,0
1999-05-20,48.4,8.45,283.7089,0
1999-05-21,48.65,8.2,286.02985,0
1999-05-21,48.65,8.45,285.02173,0
1999-05-21,48.4,8.2,285.03223,0
1999-05-21,48.4,8.45,284.1938,0
1999-05-22,48.4,8.2,284.49103,0
1999-05-22,48.65,8.2,285.16156,0
1999-05-22,48.65,8.45,284.2959,0
1999-05-22,48.4,8.45,283.81992,0
1999-05-23,48.4,8.45,283.67368,0
1999-05-23,48.4,8.2,284.2537,0
1999-05-23,48.65,8.45,284.0541,0
1999-05-23,48.65,8.2,284.95853,0
1999-05-24,48.4,8.45,287.25116,0
1999-05-24,48.4,8.2,287.60132,0
1999-05-24,48.65,8.2,288.24725,0
1999-05-24,48.65,8.45,287.5669,0
1999-05-25,48.65,8.2,289.08224,0
1999-05-25,48.65,8.45,288.35617,0
1999-05-25,48.4,8.2,288.7491,0
1999-05-25,48.4,8.45,288.11215,0
1999-05-26,48.65,8.2,290.4944,0
1999-05-26,48.65,8.45,289.8693,0
1999-05-26,48.4,8.2,290.0815,0
1999-05-26,48.4,8.45,289.62805,0
1999-05-27,48.65,8.2,293.75452,0
1999-05-27,48.65,8.45,293.2013,0
1999-05-27,48.4,8.2,293.40793,0
1999-05-27,48.4,8.45,292.6663,0
1999-05-28,48.4,8.45,291.7954,0
1999-05-28,48.4,8.2,292.366,0
1999-05-28,48.65,8.2,292.8827,0
1999-05-28,48.65,8.45,292.3094,0
1999-05-29,48.65,8.2,294.86047,0
1999-05-29,48.65,8.45,293.73553,0
1999-05-29,48.4,8.2,293.9646,0
1999-05-29,48.4,8.45,293.13373,0
1999-05-30,48.65,8.2,296.1969,0
1999-05-30,48.65,8.45,295.75146,0
1999-05-30,48.4,8.2,295.5069,0
1999-05-30,48.4,8.45,294.87524,0
1999-05-31,48.65,8.2,293.68576,0
1999-05-31,48.65,8.45,293.07565,0
1999-05-31,48.4,8.2,293.2064,0
1999-05-31,48.4,8.45,292.6821,0
1999-06-01,48.4,8.45,292.8581,0
1999-06-01,48.4,8.2,293.56607,0
1999-06-01,48.65,8.2,293.87408,0
1999-06-01,48.65,8.45,293.12152,0
1999-06-02,48.65,8.2,294.34784,0
1999-06-02,48.65,8.45,293.41092,0
1999-06-02,48.4,8.2,293.54144,0
1999-06-02,48.4,8.45,292.66925,0
1999-06-03,48.65,8.2,290.87994,0
1999-06-03,48.65,8.45,290.18982,0
1999-06-03,48.4,8.2,290.42743,0
1999-06-03,48.4,8.45,289.7467,0
1999-06-04,48.4,8.45,286.13962,0
1999-06-04,48.65,8.2,287.36407,0
1999-06-04,48.65,8.45,286.57642,0
1999-06-04,48.4,8.2,286.7739,0
1999-06-05,48.4,8.45,284.7868,0
1999-06-05,48.4,8.2,285.40613,0
1999-06-05,48.65,8.2,285.80615,0
1999-06-05,48.65,8.45,285.07297,0
1999-06-06,48.65,8.2,284.60294,0
1999-06-06,48.65,8.45,283.72168,0
1999-06-06,48.4,8.2,283.8467,0
1999-06-06,48.4,8.45,283.11215,0
1999-06-07,48.4,8.2,287.76166,0
1999-06-07,48.65,8.2,288.43677,0
1999-06-07,48.65,8.45,287.59186,0
1999-06-07,48.4,8.45,286.81937,0
1999-06-08,48.4,8.45,284.66724,0
1999-06-08,48.4,8.2,285.4775,0
1999-06-08,48.65,8.45,285.1539,0
1999-06-08,48.65,8.2,286.06192,0
1999-06-09,48.65,8.2,286.79807,0
1999-06-09,48.65,8.45,285.76868,0
1999-06-09,48.4,8.2,286.3785,0
1999-06-09,48.4,8.45,285.4834,0
1999-06-10,48.65,8.2,287.7116,0
1999-06-10,48.65,8.45,286.7991,0
1999-06-10,48.4,8.2,286.7505,0
1999-06-10,48.4,8.45,285.9455,0
1999-06-11,48.4,8.2,287.11472,0
1999-06-11,48.4,8.45,286.3707,0
1999-06-11,48.65,8.2,287.9493,0
1999-06-11,48.65,8.45,287.02246,0
1999-06-12,48.65,8.2,288.45807,0
1999-06-12,48.65,8.45,287.5242,0
1999-06-12,48.4,8.2,287.81625,0
1999-06-12,48.4,8.45,287.09808,0
1999-06-13,48.65,8.2,289.00793,0
1999-06-13,48.65,8.45,288.1358,0
1999-06-13,48.4,8.2,288.55515,0
1999-06-13,48.4,8.45,287.847,0
1999-06-14,48.4,8.45,286.7893,0
1999-06-14,48.65,8.2,288.69247,0
1999-06-14,48.65,8.45,287.83557,0
1999-06-14,48.4,8.2,287.55048,0
1999-06-15,48.4,8.2,289.64575,0
1999-06-15,48.4,8.45,288.6543,0
1999-06-15,48.65,8.2,290.4989,0
1999-06-15,48.65,8.45,289.37323,0
1999-06-16,48.65,8.2,290.0713,0
1999-06-16,48.65,8.45,289.01788,0
1999-06-16,48.4,8.2,289.4214,0
1999-06-16,48.4,8.45,288.48352,0
1999-06-17,48.65,8.2,291.57706,0
1999-06-17,48.65,8.45,290.73877,0
1999-06-17,48.4,8.2,290.67746,0
1999-06-17,48.4,8.45,289.9647,0
1999-06-18,48.65,8.2,289.2395,0
1999-06-18,48.65,8.45,288.12256,0
1999-06-18,48.4,8.2,288.6297,0
1999-06-18,48.4,8.45,287.73334,0
1999-06-19,48.4,8.45,285.2552,0
1999-06-19,48.4,8.2,286.24628,0
1999-06-19,48.65,8.2,287.0794,0
1999-06-19,48.65,8.45,285.87357,0
1999-06-20,48.65,8.2,288.91113,0
1999-06-20,48.65,8.45,287.78354,0
1999-06-20,48.4,8.2,288.09064,0
1999-06-20,48.4,8.45,287.0166,0
1999-06-21,48.65,8.2,285.4709,0
1999-06-21,48.65,8.45,284.38544,0
1999-06-21,48.4,8.2,284.7354,0
1999-06-21,48.4,8.45,283.9554,0
1999-06-22,48.4,8.2,283.20068,0
1999-06-22,48.65,8.2,284.1508,0
1999-06-22,48.65,8.45,283.11954,0
1999-06-22,48.4,8.45,282.4203,0
1999-06-23,48.4,8.2,285.97736,0
1999-06-23,48.4,8.45,285.0024,0
1999-06-23,48.65,8.45,285.46643,0
1999-06-23,48.65,8.2,286.57544,0
1999-06-24,48.65,8.2,289.53723,0
1999-06-24,48.65,8.45,288.6217,0
1999-06-24,48.4,8.2,288.864,0
1999-06-24,48.4,8.45,288.16757,0
1999-06-25,48.65,8.2,291.1253,0
1999-06-25,48.65,8.45,290.2147,0
1999-06-25,48.4,8.2,290.802,0
1999-06-25,48.4,8.45,289.96814,0
1999-06-26,48.65,8.2,290.48245,0
1999-06-26,48.65,8.45,290.01694,0
1999-06-26,48.4,8.2,289.86743,0
1999-06-26,48.4,8.45,289.52493,0
1999-06-27,48.4,8.45,289.6623,0
1999-06-27,48.4,8.2,290.36853,0
1999-06-27,48.65,8.2,291.051,0
1999-06-27,48.65,8.45,290.19666,0
1999-06-28,48.65,8.2,288.8032,0
1999-06-28,48.65,8.45,287.94482,0
1999-06-28,48.4,8.2,287.99945,0
1999-06-28,48.4,8.45,287.31445,0
1999-06-29,48.65,8.2,290.77258,0
1999-06-29,48.65,8.45,289.9994,0
1999-06-29,48.4,8.2,290.07147,0
1999-06-29,48.4,8.45,289.28915,0
1999-06-30,48.65,8.2,291.14987,0
1999-06-30,48.65,8.45,290.35812,0
1999-06-30,48.4,8.2,290.52728,0
1999-06-30,48.4,8.45,289.8687,0
1999-07-01,48.4,8.45,290.32028,0
1999-07-01,48.4,8.2,290.98306,0
1999-07-01,48.65,8.2,291.52707,0
1999-07-01,48.65,8.45,290.6893,0
1999-07-02,48.65,8.2,294.3908,0
1999-07-02,48.65,8.45,293.09064,0
1999-07-02,48.4,8.2,293.46854,0
1999-07-02,48.4,8.45,292.55478,0
1999-07-03,48.65,8.2,297.0074,0
1999-07-03,48.65,8.45,296.30984,0
1999-07-03,48.4,8.2,296.29178,0
1999-07-03,48.4,8.45,295.73425,0
1999-07-04,48.4,8.45,297.1027,0
1999-07-04,48.65,8.2,298.28363,0
1999-07-04,48.65,8.45,297.43134,0
1999-07-04,48.4,8.2,297.89355,0
1999-07-05,48.4,8.45,294.86163,0
1999-07-05,48.4,8.2,295.26538,0
1999-07-05,48.65,8.2,295.7296,0
1999-07-05,48.65,8.45,295.2319,0
1999-07-06,48.65,8.2,289.29416,0
1999-07-06,48.65,8.45,288.40332,0
1999-07-06,48.4,8.2,288.88568,0
1999-07-06,48.4,8.45,288.1213,0
1999-07-07,48.4,8.2,288.0086,0
1999-07-07,48.65,8.2,288.9345,0
1999-07-07,48.65,8.45,288.04346,0
1999-07-07,48.4,8.45,287.177,0
1999-07-08,48.4,8.45,288.052,0
1999-07-08,48.4,8.2,288.99167,0
1999-07-08,48.65,8.45,288.65695,0
1999-07-08,48.65,8.2,289.68768,0
1999-07-09,48.4,8.45,288.211,0
1999-07-09,48.4,8.2,289.43817,0
1999-07-09,48.65,8.2,290.17395,0
1999-07-09,48.65,8.45,288.93893,0
1999-07-10,48.65,8.2,291.49683,0
1999-07-10,48.65,8.45,290.4201,0
1999-07-10,48.4,8.2,290.47458,0
1999-07-10,48.4,8.45,289.51117,0
1999-07-11,48.65,8.2,292.88315,0
1999-07-11,48.65,8.45,291.80502,0
1999-07-11,48.4,8.2,291.9301,0
1999-07-11,48.4,8.45,291.0027,0
1999-07-12,48.65,8.2,292.93695,0
1999-07-12,48.65,8.45,291.94495,0
1999-07-12,48.4,8.2,291.99216,0
1999-07-12,48.4,8.45,291.13724,0
1999-07-13,48.4,8.45,291.35312,0
1999-07-13,48.4,8.2,292.2821,0
1999-07-13,48.65,8.2,292.59335,0
1999-07-13,48.65,8.45,291.78473,0
1999-07-14,48.65,8.2,291.37982,0
1999-07-14,48.65,8.45,290.56458,0
1999-07-14,48.4,8.2,290.6763,0
1999-07-14,48.4,8.45,289.95184,0
1999-07-15,48.65,8.2,289.4474,0
1999-07-15,48.65,8.45,288.55368,0
1999-07-15,48.4,8.2,289.19482,0
1999-07-15,48.4,8.45,288.4068,0
1999-07-16,48.4,8.2,289.95667,0
1999-07-16,48.4,8.45,289.25452,0
1999-07-16,48.65,8.45,289.7826,0
1999-07-16,48.65,8.2,290.71228,0
1999-07-17,48.65,8.2,292.0842,0
1999-07-17,48.65,8.45,291.3887,0
1999-07-17,48.4,8.2,291.52365,0
1999-07-17,48.4,8.45,290.93723,0
1999-07-18,48.4,8.45,293.95648,0
1999-07-18,48.65,8.2,295.59192,0
1999-07-18,48.65,8.45,294.865,0
1999-07-18,48.4,8.2,294.7593,0
1999-07-19,48.4,8.45,294.081,0
1999-07-19,48.4,8.2,294.7766,0
1999-07-19,48.65,8.45,294.9299,0
1999-07-19,48.65,8.2,295.58594,0
1999-07-20,48.4,8.45,292.59427,0
1999-07-20,48.65,8.2,293.9508,0
1999-07-20,48.65,8.45,293.20224,0
1999-07-20,48.4,8.2,293.35626,0
1999-07-21,48.4,8.2,292.68375,0
1999-07-21,48.4,8.45,292.05133,0
1999-07-21,48.65,8.2,293.1314,0
1999-07-21,48.65,8.45,292.31677,0
1999-07-22,48.4,8.2,287.89377,0
1999-07-22,48.4,8.45,287.01056,0
1999-07-22,48.65,8.2,288.35437,0
1999-07-22,48.65,8.45,287.3578,0
1999-07-23,48.4,8.2,285.3098,0
1999-07-23,48.4,8.45,284.4715,0
1999-07-23,48.65,8.2,286.193,0
1999-07-23,48.65,8.45,285.10483,0
1999-07-24,48.4,8.45,286.9383,0
1999-07-24,48.4,8.2,287.85788,0
1999-07-24,48.65,8.2,288.74866,0
1999-07-24,48.65,8.45,287.74896,0
1999-07-25,48.65,8.2,292.2018,0
1999-07-25,48.65,8.45,291.02014,0
1999-07-25,48.4,8.2,291.00452,0
1999-07-25,48.4,8.45,289.95172,0
1999-07-26,48.65,8.2,294.07846,0
1999-07-26,48.65,8.45,293.15125,0
1999-07-26,48.4,8.2,292.97885,0
1999-07-26,48.4,8.45,292.03424,0
1999-07-27,48.65,8.2,294.27057,0
1999-07-27,48.65,8.45,293.06458,0
1999-07-27,48.4,8.2,293.5969,0
1999-07-27,48.4,8.45,292.5762,0
1999-07-28,48.4,8.45,292.4306,0
1999-07-28,48.4,8.2,293.53973,0
1999-07-28,48.65,8.2,294.2575,0
1999-07-28,48.65,8.45,292.98975,0
1999-07-29,48.65,8.2,293.67987,0
1999-07-29,48.65,8.45,292.32715,0
1999-07-29,48.4,8.2,292.79358,0
1999-07-29,48.4,8.45,291.78265,0
1999-07-30,48.65,8.2,293.36725,0
1999-07-30,48.65,8.45,292.12906,0
1999-07-30,48.4,8.2,292.32544,0
1999-07-30,48.4,8.45,291.42078,0
1999-07-31,48.65,8.2,293.5421,0
1999-07-31,48.65,8.45,292.37576,0
1999-07-31,48.4,8.2,292.45016,0
1999-07-31,48.4,8.45,291.65253,0
1999-08-01,48.4,8.45,292.1061,0
1999-08-01,48.4,8.2,292.98438,0
1999-08-01,48.65,8.2,293.8507,0
1999-08-01,48.65,8.45,292.48068,0
1999-08-02,48.65,8.2,294.4302,0
1999-08-02,48.65,8.45,293.13828,0
1999-08-02,48.4,8.2,293.45734,0
1999-08-02,48.4,8.45,292.7557,0
1999-08-03,48.65,8.2,291.749,0
1999-08-03,48.65,8.45,290.66803,0
1999-08-03,48.4,8.2,290.79993,0
1999-08-03,48.4,8.45,290.07928,0
1999-08-04,48.65,8.45,292.37946,0
1999-08-04,48.65,8.2,293.62985,0
1999-08-04,48.4,8.2,292.58008,0
1999-08-04,48.4,8.45,291.52365,0
1999-08-05,48.4,8.45,293.4645,0
1999-08-05,48.4,8.2,294.4051,0
1999-08-05,48.65,8.2,295.01614,0
1999-08-05,48.65,8.45,293.81836,0
1999-08-06,48.4,8.45,294.25696,0
1999-08-06,48.65,8.2,295.80673,0
1999-08-06,48.65,8.45,294.6065,0
1999-08-06,48.4,8.2,295.0327,0
1999-08-07,48.4,8.2,293.04395,0
1999-08-07,48.4,8.45,292.43134,0
1999-08-07,48.65,8.2,293.5759,0
1999-08-07,48.65,8.45,292.83356,0
1999-08-08,48.4,8.45,292.45233,0
1999-08-08,48.4,8.2,293.27173,0
1999-08-08,48.65,8.45,292.9029,0
1999-08-08,48.65,8.2,293.79648,0
1999-08-09,48.65,8.2,294.73608,0
1999-08-09,48.65,8.45,293.86465,0
1999-08-09,48.4,8.2,294.08173,0
1999-08-09,48.4,8.45,293.33374,0
1999-08-10,48.65,8.2,291.6102,0
1999-08-10,48.65,8.45,290.70932,0
1999-08-10,48.4,8.2,290.8687,0
1999-08-10,48.4,8.45,290.12082,0
1999-08-11,48.65,8.2,289.35132,0
1999-08-11,48.65,8.45,288.25714,0
1999-08-11,48.4,8.2,288.9498,0
1999-08-11,48.4,8.45,288.09576,0
1999-08-12,48.4,8.45,287.32,0
1999-08-12,48.4,8.2,288.06403,0
1999-08-12,48.65,8.2,288.76526,0
1999-08-12,48.65,8.45,287.77295,0
1999-08-13,48.65,8.2,289.15503,0
1999-08-13,48.65,8.45,287.92715,0
1999-08-13,48.4,8.2,288.25394,0
1999-08-13,48.4,8.45,287.32883,0
1999-08-14,48.65,8.2,288.7781,0
1999-08-14,48.65,8.45,287.79684,0
1999-08-14,48.4,8.2,288.1126,0
1999-08-14,48.4,8.45,287.24713,0
1999-08-15,48.4,8.2,288.75757,0
1999-08-15,48.4,8.45,288.0598,0
1999-08-15,48.65,8.45,288.49997,0
1999-08-15,48.65,8.2,289.35822,0
1999-08-16,48.65,8.2,287.92096,0
1999-08-16,48.65,8.45,287.03818,0
1999-08-16,48.4,8.2,287.19565,0
1999-08-16,48.4,8.45,286.4542,0
1999-08-17,48.4,8.45,286.81805,0
1999-08-17,48.65,8.2,288.13586,0
1999-08-17,48.65,8.45,287.28943,0
1999-08-17,48.4,8.2,287.50745,0
