"Station","","'=","1301 Bad Rotenfels Murg 10 47",""
"Komponente","","'=","3 91 2 Schüttung, Durchfluss Q m³/s OG",""
"Produkt","","'=","1 0000010000 3 Tagesmittelwert",""
"Zeitraum","","'=","Thu Jan 01 00:00:00 CET 1981 Tue Dec 31 23:59:59 CET 2024",""


"Messstellennummer","Stationsname","Gewässer","Parameter","Datum / Uhrzeit","Zeitbezug","Wert","Einheit","Produkt"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-22","MEZ","16,962","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-23","MEZ","18,449","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-24","MEZ","19,504","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-25","MEZ","15,355","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-26","MEZ","10,753","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-27","MEZ","9,946","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-28","MEZ","14,601","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-29","MEZ","12,225","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-30","MEZ","12,345","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-01-31","MEZ","11,497","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-01","MEZ","12,179","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-02","MEZ","12,27","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-03","MEZ","11,345","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-04","MEZ","10,627","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-05","MEZ","10,649","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-06","MEZ","9,817","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-07","MEZ","10,767","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-08","MEZ","12,844","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-09","MEZ","11,566","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-10","MEZ","16,416","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-11","MEZ","27,799","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-12","MEZ","21,943","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-13","MEZ","18,954","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-14","MEZ","15,342","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-15","MEZ","12,74","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-16","MEZ","11,663","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-17","MEZ","11,346","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-18","MEZ","13,949","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-19","MEZ","14,475","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-20","MEZ","14,347","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-21","MEZ","13,056","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-22","MEZ","12,948","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-23","MEZ","14,491","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-24","MEZ","12,388","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-25","MEZ","12,666","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-26","MEZ","13,292","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-27","MEZ","13,61","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-02-28","MEZ","14,686","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-01","MEZ","55,863","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-02","MEZ","47,997","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-03","MEZ","25,677","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-04","MEZ","29,729","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-05","MEZ","37,574","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-06","MEZ","45,952","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-07","MEZ","38,305","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-08","MEZ","34,674","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-09","MEZ","28,835","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-10","MEZ","66,683","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-11","MEZ","54,764","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-12","MEZ","41,765","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-13","MEZ","29,439","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-14","MEZ","40,74","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-15","MEZ","143,813","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-16","MEZ","174,793","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-17","MEZ","78,503","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-18","MEZ","57,927","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-19","MEZ","42,936","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-20","MEZ","35,741","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-21","MEZ","31,555","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-22","MEZ","26,942","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-23","MEZ","21,756","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-24","MEZ","18,78","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-25","MEZ","19,702","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-26","MEZ","17,027","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-27","MEZ","14,075","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-28","MEZ","13,907","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-29","MEZ","13,411","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-30","MEZ","10,82","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-03-31","MEZ","8,721","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-01","MEZ","9,3","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-02","MEZ","10,109","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-03","MEZ","14,649","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-04","MEZ","13,725","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-05","MEZ","11,2","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-06","MEZ","9,417","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-07","MEZ","8,524","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-08","MEZ","9,439","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-09","MEZ","10,152","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-10","MEZ","10,148","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-11","MEZ","7,757","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-12","MEZ","6,896","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-13","MEZ","6,869","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-14","MEZ","6,917","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-15","MEZ","6,851","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-16","MEZ","6,822","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-17","MEZ","6,851","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-18","MEZ","6,774","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-19","MEZ","5,677","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-20","MEZ","5,861","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-21","MEZ","4,82","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-22","MEZ","4,762","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-23","MEZ","5,675","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-24","MEZ","5,469","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-25","MEZ","5,417","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-26","MEZ","6,053","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-27","MEZ","6,475","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-28","MEZ","5,913","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-29","MEZ","6,28","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-04-30","MEZ","6,365","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-01","MEZ","5,288","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-02","MEZ","5,594","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-03","MEZ","8,353","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-04","MEZ","9,943","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-05","MEZ","9,041","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-06","MEZ","10,524","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-07","MEZ","8,682","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-08","MEZ","8,232","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-09","MEZ","20,84","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-10","MEZ","28,184","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-11","MEZ","18,988","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-12","MEZ","29,068","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-13","MEZ","18,909","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-14","MEZ","17,051","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-15","MEZ","13,667","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-16","MEZ","14,116","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-17","MEZ","13,781","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-18","MEZ","11,703","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-19","MEZ","10,66","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-20","MEZ","20,191","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-21","MEZ","131,281","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-22","MEZ","74,028","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-23","MEZ","38,378","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-24","MEZ","29,354","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-25","MEZ","21,892","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-26","MEZ","19,03","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-27","MEZ","21,402","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-28","MEZ","23,855","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-29","MEZ","18,187","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-30","MEZ","12,44","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-05-31","MEZ","12,2","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-01","MEZ","11,991","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-02","MEZ","10,259","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-03","MEZ","11,59","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-04","MEZ","11,675","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-05","MEZ","15,841","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-06","MEZ","17,415","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-07","MEZ","13,511","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-08","MEZ","9,768","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-09","MEZ","7,906","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-10","MEZ","9,005","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-11","MEZ","23,183","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-12","MEZ","13,141","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-13","MEZ","10,783","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-14","MEZ","10,185","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-15","MEZ","9,981","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-16","MEZ","21,135","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-17","MEZ","15,098","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-18","MEZ","10,499","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-19","MEZ","10,32","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-20","MEZ","9,21","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-21","MEZ","8,609","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-22","MEZ","9,85","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-23","MEZ","8,787","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-24","MEZ","8,389","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-25","MEZ","8,855","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-26","MEZ","8,19","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-27","MEZ","8,268","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-28","MEZ","7,33","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-29","MEZ","5,743","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-06-30","MEZ","4,938","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-01","MEZ","5,09","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-02","MEZ","4,21","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-03","MEZ","5,379","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-04","MEZ","4,386","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-05","MEZ","4,122","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-06","MEZ","4,399","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-07","MEZ","4,992","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-08","MEZ","4,044","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-09","MEZ","4,033","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-10","MEZ","3,958","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-11","MEZ","5,871","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-12","MEZ","8,333","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-13","MEZ","7,018","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-14","MEZ","5,309","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-15","MEZ","6,41","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-16","MEZ","4,425","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-17","MEZ","4,419","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-18","MEZ","4,38","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-19","MEZ","4,365","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-20","MEZ","4,277","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-21","MEZ","4,1","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-22","MEZ","3,59","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-23","MEZ","3,618","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-24","MEZ","3,466","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-25","MEZ","3,311","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-26","MEZ","3,858","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-27","MEZ","5,549","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-28","MEZ","5,48","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-29","MEZ","7,444","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-30","MEZ","4,757","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-07-31","MEZ","3,804","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-01","MEZ","3,303","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-02","MEZ","3,198","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-03","MEZ","3,02","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-04","MEZ","2,607","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-05","MEZ","2,363","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-06","MEZ","2,312","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-07","MEZ","8,634","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-08","MEZ","8,903","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-09","MEZ","4,559","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-10","MEZ","5,254","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-11","MEZ","4,55","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-12","MEZ","5,349","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-13","MEZ","4,683","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-14","MEZ","4,45","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-15","MEZ","3,723","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-16","MEZ","3,536","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-17","MEZ","3,12","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-18","MEZ","3,3","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-19","MEZ","4,406","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-20","MEZ","3,565","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-21","MEZ","3,504","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-22","MEZ","3,108","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-23","MEZ","3,185","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-24","MEZ","3,173","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-25","MEZ","3,118","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-26","MEZ","3,127","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-27","MEZ","3,209","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-28","MEZ","3,118","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-29","MEZ","3,137","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-30","MEZ","3,097","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-08-31","MEZ","3,088","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-01","MEZ","3,056","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-02","MEZ","2,759","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-03","MEZ","2,641","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-04","MEZ","2,573","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-05","MEZ","2,58","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-06","MEZ","2,623","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-07","MEZ","2,596","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-08","MEZ","2,753","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-09","MEZ","3,171","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-10","MEZ","2,938","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-11","MEZ","2,68","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-12","MEZ","2,642","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-13","MEZ","2,614","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-14","MEZ","2,585","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-15","MEZ","2,558","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-16","MEZ","2,702","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-17","MEZ","2,588","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-18","MEZ","2,59","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-19","MEZ","2,53","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-20","MEZ","2,521","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-21","MEZ","2,575","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-22","MEZ","2,59","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-23","MEZ","3,612","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2019-09-24","MEZ","3,32","m³/s","Tagesmittelwert"
