valid_time,latitude,longitude,tp,number
2007-05-25,48.65,8.2,0.0006211625,0
2007-05-25,48.65,8.45,0.0010535313,0
2007-05-25,48.4,8.2,0.00019458486,0
2007-05-25,48.4,8.45,0.00055601343,0
2007-05-26,48.65,8.2,0.00653038,0
2007-05-26,48.65,8.45,0.0059166346,0
2007-05-26,48.4,8.2,0.003967005,0
2007-05-26,48.4,8.45,0.003077494,0
2007-05-27,48.4,8.45,0.013422033,0
2007-05-27,48.4,8.2,0.010159061,0
2007-05-27,48.65,8.45,0.012243317,0
2007-05-27,48.65,8.2,0.00906835,0
2007-05-28,48.65,8.2,0.024546001,0
2007-05-28,48.65,8.45,0.029198945,0
2007-05-28,48.4,8.2,0.023183145,0
2007-05-28,48.4,8.45,0.026969083,0
2007-05-29,48.65,8.2,0.012387724,0
2007-05-29,48.65,8.45,0.0150551405,0
2007-05-29,48.4,8.2,0.013923116,0
2007-05-29,48.4,8.45,0.014472379,0
2007-05-30,48.65,8.2,0.0,0
2007-05-30,48.65,8.45,1.830532e-05,0
2007-05-30,48.4,8.2,0.0,0
2007-05-30,48.4,8.45,0.0,0
2007-05-31,48.4,8.45,0.003543333,0
2007-05-31,48.65,8.45,0.0014402742,0
2007-05-31,48.65,8.2,0.0013208067,0
2007-05-31,48.4,8.2,0.002654214,0
2007-06-01,48.65,8.2,0.017884538,0
2007-06-01,48.65,8.45,0.016539631,0
2007-06-01,48.4,8.2,0.021717418,0
2007-06-01,48.4,8.45,0.016661368,0
2007-06-02,48.65,8.2,0.005623159,0
2007-06-02,48.65,8.45,0.00777582,0
2007-06-02,48.4,8.2,0.0062044645,0
2007-06-02,48.4,8.45,0.0045989933,0
2007-06-03,48.4,8.45,0.0016184336,0
2007-06-03,48.65,8.2,0.00092819973,0
2007-06-03,48.65,8.45,0.0010744539,0
2007-06-03,48.4,8.2,0.0015975138,0
2007-06-04,48.4,8.45,0.0038357333,0
2007-06-04,48.4,8.2,0.0051333234,0
2007-06-04,48.65,8.2,0.0027179695,0
2007-06-04,48.65,8.45,0.003771842,0
2007-06-05,48.65,8.2,0.00035345997,0
2007-06-05,48.65,8.45,0.00040456862,0
2007-06-05,48.4,8.2,0.0005420813,0
2007-06-05,48.4,8.45,0.0005755131,0
2007-06-06,48.4,8.2,0.005876657,0
2007-06-06,48.65,8.2,0.0040825265,0
2007-06-06,48.65,8.45,0.0060434234,0
2007-06-06,48.4,8.45,0.0043714773,0
2007-06-07,48.4,8.45,0.00079596025,0
2007-06-07,48.4,8.2,0.0032422394,0
2007-06-07,48.65,8.45,0.00089000387,0
2007-06-07,48.65,8.2,0.0009793288,0
2007-06-08,48.65,8.2,0.0007307017,0
2007-06-08,48.65,8.45,0.0005950099,0
2007-06-08,48.4,8.2,0.0030758479,0
2007-06-08,48.4,8.45,0.0006838087,0
2007-06-09,48.65,8.2,0.008305227,0
2007-06-09,48.65,8.45,0.011781456,0
2007-06-09,48.4,8.2,0.00908972,0
2007-06-09,48.4,8.45,0.010605491,0
2007-06-10,48.4,8.2,0.0044335364,0
2007-06-10,48.4,8.45,0.0070328764,0
2007-06-10,48.65,8.2,0.0028747902,0
2007-06-10,48.65,8.45,0.003927636,0
2007-06-11,48.65,8.2,0.0022014729,0
2007-06-11,48.65,8.45,0.004125583,0
2007-06-11,48.4,8.2,0.0028320705,0
2007-06-11,48.4,8.45,0.0054010274,0
2007-06-12,48.65,8.2,0.005771596,0
2007-06-12,48.65,8.45,0.008082321,0
2007-06-12,48.4,8.2,0.007922377,0
2007-06-12,48.4,8.45,0.010959322,0
2007-06-13,48.4,8.45,0.00062470767,0
2007-06-13,48.65,8.2,0.00020477423,0
2007-06-13,48.65,8.45,0.00025815354,0
2007-06-13,48.4,8.2,0.0004368531,0
2007-06-14,48.65,8.45,0.012677037,0
2007-06-14,48.4,8.2,0.012759068,0
2007-06-14,48.65,8.2,0.01226538,0
2007-06-14,48.4,8.45,0.011008284,0
2007-06-15,48.4,8.45,0.016171753,0
2007-06-15,48.4,8.2,0.014820203,0
2007-06-15,48.65,8.45,0.013109669,0
2007-06-15,48.65,8.2,0.011772811,0
2007-06-16,48.65,8.2,0.000542267,0
2007-06-16,48.65,8.45,0.00083087524,0
2007-06-16,48.4,8.2,0.00057188736,0
2007-06-16,48.4,8.45,0.0006601568,0
2007-06-17,48.65,8.2,0.006879389,0
2007-06-17,48.65,8.45,0.005555288,0
2007-06-17,48.4,8.2,0.0075112204,0
2007-06-17,48.4,8.45,0.0069098733,0
2007-06-18,48.65,8.2,0.004658219,0
2007-06-18,48.65,8.45,0.0058213626,0
2007-06-18,48.4,8.2,0.0049277665,0
2007-06-18,48.4,8.45,0.006149779,0
2007-06-19,48.4,8.45,0.00012209985,0
2007-06-19,48.4,8.2,6.8410736e-05,0
2007-06-19,48.65,8.2,2.1543563e-05,0
2007-06-19,48.65,8.45,7.238294e-05,0
2007-06-20,48.65,8.2,0.007916387,0
2007-06-20,48.65,8.45,0.013089447,0
2007-06-20,48.4,8.2,0.00948963,0
2007-06-20,48.4,8.45,0.012364681,0
2007-06-21,48.65,8.2,0.023909654,0
2007-06-21,48.65,8.45,0.02526314,0
2007-06-21,48.4,8.2,0.022010067,0
2007-06-21,48.4,8.45,0.02051885,0
2007-06-22,48.65,8.2,0.0062795943,0
2007-06-22,48.65,8.45,0.00688065,0
2007-06-22,48.4,8.2,0.0028212739,0
2007-06-22,48.4,8.45,0.0027275677,0
2007-06-23,48.4,8.45,0.0030422471,0
2007-06-23,48.4,8.2,0.0025432948,0
2007-06-23,48.65,8.2,0.0065082023,0
2007-06-23,48.65,8.45,0.009742391,0
2007-06-24,48.65,8.2,2.6715654e-05,0
2007-06-24,48.65,8.45,3.0151507e-05,0
2007-06-24,48.4,8.2,0.0001040152,0
2007-06-24,48.4,8.45,0.00021044156,0
2007-06-25,48.65,8.2,0.010076844,0
2007-06-25,48.65,8.45,0.011414882,0
2007-06-25,48.4,8.2,0.0113467425,0
2007-06-25,48.4,8.45,0.011954467,0
2007-06-26,48.4,8.45,0.012042382,0
2007-06-26,48.65,8.2,0.010647223,0
2007-06-26,48.65,8.45,0.012983202,0
2007-06-26,48.4,8.2,0.011998997,0
2007-06-27,48.4,8.45,0.00692738,0
2007-06-27,48.4,8.2,0.006338151,0
2007-06-27,48.65,8.2,0.005591496,0
2007-06-27,48.65,8.45,0.0060564294,0
2007-06-28,48.65,8.2,0.0011118762,0
2007-06-28,48.65,8.45,0.0012369433,0
2007-06-28,48.4,8.2,0.0011556845,0
2007-06-28,48.4,8.45,0.0012531269,0
2007-06-29,48.4,8.2,0.00024725017,0
2007-06-29,48.65,8.2,0.0004142206,0
2007-06-29,48.65,8.45,0.00044193506,0
2007-06-29,48.4,8.45,0.00026076462,0
2007-06-30,48.4,8.45,0.0006596208,0
2007-06-30,48.4,8.2,0.00061460317,0
2007-06-30,48.65,8.45,0.00077330245,0
2007-06-30,48.65,8.2,0.0011308629,0
2007-07-01,48.65,8.2,0.0013581757,0
2007-07-01,48.65,8.45,0.0017403938,0
2007-07-01,48.4,8.2,0.0020887386,0
2007-07-01,48.4,8.45,0.0031562601,0
2007-07-02,48.65,8.2,0.01000907,0
2007-07-02,48.65,8.45,0.012017044,0
2007-07-02,48.4,8.2,0.0120313745,0
2007-07-02,48.4,8.45,0.014057581,0
2007-07-03,48.4,8.2,0.006614032,0
2007-07-03,48.4,8.45,0.005866684,0
2007-07-03,48.65,8.2,0.005880704,0
2007-07-03,48.65,8.45,0.005734303,0
2007-07-04,48.65,8.2,0.018513547,0
2007-07-04,48.65,8.45,0.021123113,0
2007-07-04,48.4,8.2,0.020973599,0
2007-07-04,48.4,8.45,0.025884595,0
2007-07-05,48.65,8.2,0.011048943,0
2007-07-05,48.65,8.45,0.012279846,0
2007-07-05,48.4,8.2,0.012473244,0
2007-07-05,48.4,8.45,0.013068341,0
2007-07-06,48.4,8.45,0.005601124,0
2007-07-06,48.65,8.2,0.00618562,0
2007-07-06,48.65,8.45,0.005709408,0
2007-07-06,48.4,8.2,0.007304075,0
2007-07-07,48.4,8.2,3.816349e-07,0
2007-07-07,48.4,8.45,3.8163853e-07,0
2007-07-07,48.65,8.2,1.9111394e-07,0
2007-07-07,48.65,8.45,0.0,0
2007-07-08,48.65,8.2,0.0015046567,0
2007-07-08,48.65,8.45,0.0022367411,0
2007-07-08,48.4,8.2,0.0013857271,0
2007-07-08,48.4,8.45,0.002250165,0
2007-07-09,48.65,8.2,0.0059646713,0
2007-07-09,48.65,8.45,0.006961976,0
2007-07-09,48.4,8.2,0.010035782,0
2007-07-09,48.4,8.45,0.010678524,0
2007-07-10,48.65,8.2,0.01070698,0
2007-07-10,48.65,8.45,0.012472307,0
2007-07-10,48.4,8.2,0.012693034,0
2007-07-10,48.4,8.45,0.015033626,0
2007-07-11,48.4,8.45,0.006428995,0
2007-07-11,48.4,8.2,0.0048371227,0
2007-07-11,48.65,8.45,0.0047547454,0
2007-07-11,48.65,8.2,0.0039498135,0
2007-07-12,48.65,8.2,0.0021019988,0
2007-07-12,48.65,8.45,0.003001746,0
2007-07-12,48.4,8.2,0.0022167237,0
2007-07-12,48.4,8.45,0.0028274881,0
2007-07-13,48.65,8.2,4.8625407e-05,0
2007-07-13,48.65,8.45,6.580483e-05,0
2007-07-13,48.4,8.2,4.1773375e-05,0
2007-07-13,48.4,8.45,4.872679e-05,0
2007-07-14,48.4,8.45,0.0,0
2007-07-14,48.65,8.2,0.0,0
2007-07-14,48.65,8.45,0.0,0
2007-07-14,48.4,8.2,0.0,0
2007-07-15,48.4,8.2,0.00026183907,0
2007-07-15,48.4,8.45,0.00039748632,0
2007-07-15,48.65,8.2,0.00021582915,0
2007-07-15,48.65,8.45,0.00030398814,0
2007-07-16,48.4,8.45,0.00011298202,0
2007-07-16,48.4,8.2,0.00023616201,0
2007-07-16,48.65,8.45,0.00019825422,0
2007-07-16,48.65,8.2,0.00016737476,0
2007-07-17,48.65,8.2,0.0008382402,0
2007-07-17,48.65,8.45,0.0013620493,0
2007-07-17,48.4,8.2,0.0005149962,0
2007-07-17,48.4,8.45,0.00058093976,0
2007-07-18,48.65,8.2,0.007731074,0
2007-07-18,48.65,8.45,0.012782794,0
2007-07-18,48.4,8.2,0.0077238567,0
2007-07-18,48.4,8.45,0.00860009,0
2007-07-19,48.4,8.2,0.001813191,0
2007-07-19,48.4,8.45,0.003032909,0
2007-07-19,48.65,8.2,0.003104414,0
2007-07-19,48.65,8.45,0.0052943095,0
2007-07-20,48.65,8.2,0.0058181244,0
2007-07-20,48.65,8.45,0.0062545664,0
2007-07-20,48.4,8.2,0.0049668616,0
2007-07-20,48.4,8.45,0.0059537375,0
2007-07-21,48.65,8.2,0.015165313,0
2007-07-21,48.65,8.45,0.023002617,0
2007-07-21,48.4,8.2,0.016715279,0
2007-07-21,48.4,8.45,0.020544108,0
2007-07-22,48.4,8.45,0.0043744673,0
2007-07-22,48.65,8.2,0.0019529996,0
2007-07-22,48.65,8.45,0.002961847,0
2007-07-22,48.4,8.2,0.0028361394,0
2007-07-23,48.4,8.2,0.00853726,0
2007-07-23,48.4,8.45,0.009736721,0
2007-07-23,48.65,8.2,0.007754612,0
2007-07-23,48.65,8.45,0.008543578,0
2007-07-24,48.65,8.2,0.0045314906,0
2007-07-24,48.65,8.45,0.00525024,0
2007-07-24,48.4,8.2,0.005174532,0
2007-07-24,48.4,8.45,0.006373372,0
2007-07-25,48.65,8.2,0.00037110836,0
2007-07-25,48.65,8.45,0.00041744258,0
2007-07-25,48.4,8.2,0.00039441587,0
2007-07-25,48.4,8.45,0.00037302996,0
2007-07-26,48.65,8.2,0.0,0
2007-07-26,48.65,8.45,0.0,0
2007-07-26,48.4,8.2,0.0,0
2007-07-26,48.4,8.45,0.0,0
2007-07-27,48.4,8.45,9.610371e-05,0
2007-07-27,48.4,8.2,9.58204e-05,0
2007-07-27,48.65,8.45,0.0006046919,0
2007-07-27,48.65,8.2,0.00047988788,0
2007-07-28,48.65,8.2,0.0022225059,0
2007-07-28,48.65,8.45,0.0024251307,0
2007-07-28,48.4,8.2,0.0022425933,0
2007-07-28,48.4,8.45,0.00226803,0
2007-07-29,48.65,8.2,0.01504832,0
2007-07-29,48.65,8.45,0.017468348,0
2007-07-29,48.4,8.2,0.020937359,0
2007-07-29,48.4,8.45,0.020721767,0
2007-07-30,48.4,8.45,0.0008259671,0
2007-07-30,48.65,8.2,0.0006484248,0
2007-07-30,48.65,8.45,0.0011135698,0
2007-07-30,48.4,8.2,0.0006117004,0
2007-07-31,48.4,8.45,0.00015739034,0
2007-07-31,48.4,8.2,7.972706e-05,0
2007-07-31,48.65,8.45,0.00011138272,0
2007-07-31,48.65,8.2,6.2943e-05,0
2007-08-01,48.65,8.2,0.0,0
2007-08-01,48.65,8.45,0.0,0
2007-08-01,48.4,8.2,0.0,0
2007-08-01,48.4,8.45,0.0,0
2007-08-02,48.65,8.2,0.007907306,0
2007-08-02,48.65,8.45,0.009697086,0
2007-08-02,48.4,8.2,0.011829075,0
2007-08-02,48.4,8.45,0.0114854025,0
2007-08-03,48.4,8.2,0.004717391,0
2007-08-03,48.4,8.45,0.005483337,0
2007-08-03,48.65,8.2,0.0030585628,0
2007-08-03,48.65,8.45,0.00379566,0
2007-08-04,48.65,8.2,3.3964436e-05,0
2007-08-04,48.65,8.45,4.5137356e-05,0
2007-08-04,48.4,8.2,5.4448545e-05,0
2007-08-04,48.4,8.45,6.606609e-05,0
2007-08-05,48.65,8.2,0.0,0
2007-08-05,48.65,8.45,0.0,0
2007-08-05,48.4,8.2,0.0,0
2007-08-05,48.4,8.45,0.0,0
2007-08-06,48.4,8.45,2.9370254e-05,0
2007-08-06,48.65,8.2,7.954743e-05,0
2007-08-06,48.65,8.45,5.387675e-05,0
2007-08-06,48.4,8.2,5.4794276e-05,0
2007-08-07,48.4,8.45,0.01499684,0
2007-08-07,48.4,8.2,0.014381215,0
2007-08-07,48.65,8.2,0.011940235,0
2007-08-07,48.65,8.45,0.014222437,0
2007-08-08,48.65,8.2,0.012629877,0
2007-08-08,48.65,8.45,0.016663618,0
2007-08-08,48.4,8.2,0.015669834,0
2007-08-08,48.4,8.45,0.015103116,0
2007-08-09,48.65,8.2,0.015865427,0
2007-08-09,48.65,8.45,0.013309586,0
2007-08-09,48.4,8.2,0.017098058,0
2007-08-09,48.4,8.45,0.011516892,0
2007-08-10,48.4,8.45,0.005176617,0
2007-08-10,48.65,8.2,0.0031044034,0
2007-08-10,48.65,8.45,0.0039273556,0
2007-08-10,48.4,8.2,0.0042052306,0
2007-08-11,48.4,8.45,0.0021025876,0
2007-08-11,48.4,8.2,0.002080768,0
2007-08-11,48.65,8.2,0.0026552957,0
2007-08-11,48.65,8.45,0.0036270595,0
2007-08-12,48.65,8.2,0.0007784326,0
2007-08-12,48.65,8.45,0.0011379127,0
2007-08-12,48.4,8.2,0.00084456336,0
2007-08-12,48.4,8.45,0.0013566705,0
2007-08-13,48.4,8.45,0.002241307,0
2007-08-13,48.65,8.2,0.00079440844,0
2007-08-13,48.65,8.45,0.0009407724,0
2007-08-13,48.4,8.2,0.0017308934,0
2007-08-14,48.65,8.45,0.00058314094,0
2007-08-14,48.4,8.2,0.00052565185,0
2007-08-14,48.65,8.2,0.00032295988,0
2007-08-14,48.4,8.45,0.0009447364,0
2007-08-15,48.4,8.45,0.00061315607,0
2007-08-15,48.4,8.2,0.00030705245,0
2007-08-15,48.65,8.45,8.735347e-05,0
2007-08-15,48.65,8.2,8.973166e-05,0
2007-08-16,48.65,8.2,0.0054107853,0
2007-08-16,48.65,8.45,0.0038165327,0
2007-08-16,48.4,8.2,0.0033413752,0
2007-08-16,48.4,8.45,0.0021958163,0
2007-08-17,48.65,8.2,0.0026954242,0
2007-08-17,48.65,8.45,0.003675713,0
2007-08-17,48.4,8.2,0.0019508965,0
2007-08-17,48.4,8.45,0.0036794522,0
2007-08-18,48.65,8.2,0.00020904503,0
2007-08-18,48.65,8.45,0.00034841223,0
2007-08-18,48.4,8.2,0.0001253801,0
2007-08-18,48.4,8.45,0.00010871248,0
2007-08-19,48.4,8.45,0.0034689575,0
2007-08-19,48.4,8.2,0.0018576769,0
2007-08-19,48.65,8.2,0.0016304452,0
2007-08-19,48.65,8.45,0.003058067,0
2007-08-20,48.65,8.2,0.0022255727,0
2007-08-20,48.65,8.45,0.0019251282,0
2007-08-20,48.4,8.2,0.0021655322,0
2007-08-20,48.4,8.45,0.002538228,0
2007-08-21,48.65,8.2,0.0033194665,0
2007-08-21,48.65,8.45,0.0026261413,0
2007-08-21,48.4,8.2,0.009701049,0
2007-08-21,48.4,8.45,0.0073267682,0
2007-08-22,48.65,8.2,0.00039857472,0
2007-08-22,48.65,8.45,0.00045641002,0
2007-08-22,48.4,8.2,0.00027735287,0
2007-08-22,48.4,8.45,0.00042928115,0
2007-08-23,48.4,8.45,0.004020958,0
2007-08-23,48.4,8.2,0.0019901209,0
2007-08-23,48.65,8.2,0.00096777274,0
2007-08-23,48.65,8.45,0.0030781694,0
2007-08-24,48.65,8.2,0.0004304445,0
2007-08-24,48.65,8.45,0.00064597366,0
2007-08-24,48.4,8.2,0.00069546624,0
2007-08-24,48.4,8.45,0.0008000561,0
2007-08-25,48.65,8.2,0.0001741272,0
2007-08-25,48.65,8.45,0.0003086718,0
2007-08-25,48.4,8.2,0.00025360897,0
2007-08-25,48.4,8.45,0.00026456758,0
2007-08-26,48.4,8.45,0.0,0
2007-08-26,48.65,8.2,0.0,0
2007-08-26,48.65,8.45,0.0,0
2007-08-26,48.4,8.2,0.0,0
2007-08-27,48.4,8.45,2.8601607e-07,0
2007-08-27,48.4,8.2,2.8601607e-07,0
2007-08-27,48.65,8.2,1.9081745e-07,0
2007-08-27,48.65,8.45,1.9069394e-06,0
2007-08-28,48.65,8.2,8.134988e-05,0
2007-08-28,48.65,8.45,0.00015521076,0
2007-08-28,48.4,8.2,5.4395598e-05,0
2007-08-28,48.4,8.45,0.00013533961,0
2007-08-29,48.4,8.2,0.0061033745,0
2007-08-29,48.65,8.2,0.00070933724,0
2007-08-29,48.65,8.45,0.0009291106,0
2007-08-29,48.4,8.45,0.008098494,0
2007-08-30,48.4,8.45,3.966919e-05,0
2007-08-30,48.4,8.2,3.338173e-05,0
2007-08-30,48.65,8.45,1.8322608e-05,0
2007-08-30,48.65,8.2,1.3355093e-05,0
2007-08-31,48.65,8.2,0.0006607328,0
2007-08-31,48.65,8.45,0.00091385416,0
2007-08-31,48.4,8.2,0.00066220254,0
2007-08-31,48.4,8.45,0.0007553283,0
2007-09-01,48.65,8.2,0.0016555939,0
2007-09-01,48.65,8.45,0.0017354372,0
2007-09-01,48.4,8.2,0.0014999859,0
2007-09-01,48.4,8.45,0.0013275788,0
2007-09-02,48.4,8.2,0.0001670027,0
2007-09-02,48.4,8.45,0.00027615624,0
2007-09-02,48.65,8.2,0.0002760773,0
2007-09-02,48.65,8.45,0.0004405938,0
2007-09-03,48.65,8.2,0.015348687,0
2007-09-03,48.65,8.45,0.016854843,0
2007-09-03,48.4,8.2,0.014338378,0
2007-09-03,48.4,8.45,0.015333884,0
2007-09-04,48.65,8.2,0.0019773643,0
2007-09-04,48.65,8.45,0.003180798,0
2007-09-04,48.4,8.2,0.003523473,0
2007-09-04,48.4,8.45,0.0047218157,0
2007-09-05,48.4,8.45,0.0013548466,0
2007-09-05,48.65,8.2,0.00072545564,0
2007-09-05,48.65,8.45,0.0013701856,0
2007-09-05,48.4,8.2,0.0008982096,0
2007-09-06,48.4,8.2,0.00069483067,0
2007-09-06,48.4,8.45,0.00075396773,0
2007-09-06,48.65,8.2,0.0014976424,0
2007-09-06,48.65,8.45,0.0016685007,0
2007-09-07,48.65,8.2,0.0012308178,0
2007-09-07,48.65,8.45,0.0018040689,0
2007-09-07,48.4,8.2,0.0012900144,0
2007-09-07,48.4,8.45,0.0018082751,0
2007-09-08,48.65,8.2,0.00045953732,0
2007-09-08,48.65,8.45,0.00064577593,0
2007-09-08,48.4,8.2,0.0005229602,0
2007-09-08,48.4,8.45,0.0007384481,0
2007-09-09,48.65,8.2,0.0014743712,0
2007-09-09,48.65,8.45,0.002007719,0
2007-09-09,48.4,8.2,0.0013206169,0
2007-09-09,48.4,8.45,0.0015363066,0
2007-09-10,48.4,8.45,0.0043766443,0
2007-09-10,48.4,8.2,0.0046189427,0
2007-09-10,48.65,8.2,0.0044694613,0
2007-09-10,48.65,8.45,0.0053260177,0
2007-09-11,48.65,8.2,0.00173794,0
2007-09-11,48.65,8.45,0.0025112713,0
2007-09-11,48.4,8.2,0.0019612948,0
2007-09-11,48.4,8.45,0.002176644,0
2007-09-12,48.65,8.2,0.00060693733,0
2007-09-12,48.65,8.45,0.0009359621,0
2007-09-12,48.4,8.2,0.00038397248,0
2007-09-12,48.4,8.45,0.0004454794,0
2007-09-13,48.4,8.2,2.8601954e-07,0
2007-09-13,48.65,8.2,7.6220186e-07,0
2007-09-13,48.65,8.45,1.1446116e-06,0
2007-09-13,48.4,8.45,4.7648956e-07,0
2007-09-14,48.4,8.45,0.0011971346,0
2007-09-14,48.4,8.2,0.00096952525,0
2007-09-14,48.65,8.45,0.00063310383,0
2007-09-14,48.65,8.2,0.00045636157,0
2007-09-15,48.65,8.2,0.0001615236,0
2007-09-15,48.65,8.45,0.00023068751,0
2007-09-15,48.4,8.2,0.00017931552,0
2007-09-15,48.4,8.45,0.00031934574,0
2007-09-16,48.65,8.2,0.0,0
2007-09-16,48.65,8.45,0.0,0
2007-09-16,48.4,8.2,0.0,0
2007-09-16,48.4,8.45,0.0,0
2007-09-17,48.4,8.2,0.004994834,0
2007-09-17,48.4,8.45,0.006200101,0
2007-09-17,48.65,8.2,0.0066728154,0
2007-09-17,48.65,8.45,0.007170802,0
2007-09-18,48.65,8.2,0.015607961,0
2007-09-18,48.65,8.45,0.018862426,0
2007-09-18,48.4,8.2,0.019655906,0
2007-09-18,48.4,8.45,0.021042742,0
2007-09-19,48.65,8.2,0.00022542026,0
2007-09-19,48.65,8.45,0.0003503324,0
2007-09-19,48.4,8.2,0.00012743272,0
2007-09-19,48.4,8.45,0.00015573265,0
2007-09-20,48.4,8.45,0.0,0
2007-09-20,48.65,8.2,0.0,0
2007-09-20,48.65,8.45,0.0,0
2007-09-20,48.4,8.2,0.0,0
2007-09-21,48.4,8.2,0.0,0
2007-09-21,48.4,8.45,0.0,0
2007-09-21,48.65,8.2,0.0,0
2007-09-21,48.65,8.45,0.0,0
2007-09-22,48.65,8.2,1.9062227e-05,0
2007-09-22,48.65,8.45,4.4535704e-05,0
2007-09-22,48.4,8.2,4.216409e-05,0
2007-09-22,48.4,8.45,8.842928e-05,0
2007-09-23,48.65,8.2,0.0,0
2007-09-23,48.65,8.45,0.0,0
2007-09-23,48.4,8.2,1.4882564e-05,0
2007-09-23,48.4,8.45,1.583778e-05,0
2007-09-24,48.65,8.2,0.0015307954,0
2007-09-24,48.65,8.45,0.001399342,0
2007-09-24,48.4,8.2,0.0009080322,0
2007-09-24,48.4,8.45,0.0010454911,0
2007-09-25,48.4,8.45,0.0067043887,0
2007-09-25,48.4,8.2,0.0065421383,0
2007-09-25,48.65,8.45,0.005247624,0
2007-09-25,48.65,8.2,0.0048490623,0
2007-09-26,48.65,8.2,0.0034890189,0
2007-09-26,48.65,8.45,0.0053086253,0
2007-09-26,48.4,8.2,0.0043352162,0
2007-09-26,48.4,8.45,0.00562481,0
2007-09-27,48.65,8.2,0.014709048,0
2007-09-27,48.65,8.45,0.01588061,0
2007-09-27,48.4,8.2,0.01659239,0
2007-09-27,48.4,8.45,0.015321316,0
2007-09-28,48.4,8.45,0.0011783283,0
2007-09-28,48.65,8.2,0.00089171727,0
2007-09-28,48.65,8.45,0.0009227566,0
2007-09-28,48.4,8.2,0.001515966,0
2007-09-29,48.4,8.45,0.0021100289,0
2007-09-29,48.4,8.2,0.0028102228,0
2007-09-29,48.65,8.45,0.0030543176,0
2007-09-29,48.65,8.2,0.0036392359,0
2007-09-30,48.65,8.2,6.2969766e-06,0
2007-09-30,48.65,8.45,1.9110696e-05,0
2007-09-30,48.4,8.2,8.852401e-05,0
2007-09-30,48.4,8.45,0.00020861733,0
2007-10-01,48.65,8.2,4.5188248e-05,0
2007-10-01,48.65,8.45,7.878944e-05,0
2007-10-01,48.4,8.2,5.919237e-05,0
2007-10-01,48.4,8.45,0.00010022836,0
2007-10-02,48.4,8.2,0.0012088501,0
2007-10-02,48.4,8.45,0.0028910043,0
2007-10-02,48.65,8.2,0.0025153898,0
2007-10-02,48.65,8.45,0.0057102335,0
2007-10-03,48.65,8.2,7.782334e-05,0
2007-10-03,48.65,8.45,0.0004204677,0
2007-10-03,48.4,8.2,4.8254893e-05,0
2007-10-03,48.4,8.45,9.529389e-05,0
2007-10-04,48.65,8.2,0.0001295875,0
2007-10-04,48.65,8.45,0.0003565674,0
2007-10-04,48.4,8.2,9.070016e-05,0
2007-10-04,48.4,8.45,0.00027192192,0
2007-10-05,48.4,8.45,0.0013073877,0
2007-10-05,48.65,8.2,0.0006065812,0
2007-10-05,48.65,8.45,0.00068939314,0
2007-10-05,48.4,8.2,0.0008030527,0
2007-10-06,48.4,8.45,1.4300702e-05,0
2007-10-06,48.4,8.2,4.200465e-06,0
2007-10-06,48.65,8.2,1.9081745e-06,0
2007-10-06,48.65,8.45,6.4939195e-06,0
2007-10-07,48.65,8.2,0.0,0
2007-10-07,48.65,8.45,0.0,0
2007-10-07,48.4,8.2,1.9145955e-07,0
2007-10-07,48.4,8.45,3.8163853e-07,0
2007-10-08,48.65,8.2,6.8706886e-06,0
2007-10-08,48.65,8.45,1.9081745e-07,0
2007-10-08,48.4,8.2,5.7318357e-07,0
2007-10-08,48.4,8.45,1.0493222e-06,0
2007-10-09,48.4,8.45,8.773892e-06,0
2007-10-09,48.65,8.2,3.0502056e-06,0
2007-10-09,48.65,8.45,1.9262148e-05,0
2007-10-09,48.4,8.2,3.1501988e-06,0
2007-10-10,48.4,8.45,0.00060205196,0
2007-10-10,48.4,8.2,0.0004575807,0
2007-10-10,48.65,8.2,0.00046116894,0
2007-10-10,48.65,8.45,0.00071391166,0
2007-10-11,48.65,8.2,1.9081745e-07,0
2007-10-11,48.65,8.45,1.9081745e-07,0
2007-10-11,48.4,8.2,5.732127e-07,0
2007-10-11,48.4,8.45,8.5847387e-07,0
2007-10-12,48.4,8.45,9.037908e-05,0
2007-10-12,48.65,8.2,5.6553217e-05,0
2007-10-12,48.65,8.45,7.738014e-05,0
2007-10-12,48.4,8.2,5.7127487e-05,0
2007-10-13,48.65,8.45,0.00017242783,0
2007-10-13,48.4,8.2,5.77816e-05,0
2007-10-13,48.65,8.2,0.00022315166,0
2007-10-13,48.4,8.45,7.788469e-05,0
2007-10-14,48.4,8.45,5.7245197e-06,0
2007-10-14,48.4,8.2,2.297551e-06,0
2007-10-14,48.65,8.45,0.0,0
2007-10-14,48.65,8.2,0.0,0
2007-10-15,48.65,8.2,0.0,0
2007-10-15,48.65,8.45,0.0,0
2007-10-15,48.4,8.2,0.0,0
2007-10-15,48.4,8.45,3.8163853e-07,0
2007-10-16,48.65,8.2,0.0,0
2007-10-16,48.65,8.45,0.0,0
2007-10-16,48.4,8.2,0.0,0
2007-10-16,48.4,8.45,0.0,0
2007-10-17,48.65,8.2,0.0032164766,0
2007-10-17,48.65,8.45,0.003993835,0
2007-10-17,48.4,8.2,0.0030131624,0
2007-10-17,48.4,8.45,0.0032041129,0
2007-10-18,48.4,8.45,0.0038390895,0
2007-10-18,48.4,8.2,0.0029362526,0
2007-10-18,48.65,8.2,0.001903257,0
2007-10-18,48.65,8.45,0.0027727585,0
2007-10-19,48.65,8.2,0.0018153876,0
2007-10-19,48.65,8.45,0.0024860068,0
