date,t2m_mean,tp_sum,flow_m3_s
1986-02-10,-12.3597575,3.1721598249999,10.98
1986-02-11,-8.936647499999992,0.32978409,10.423
1986-02-12,-8.326459999999997,0.002336995775,10.317
1986-02-13,-9.19668749999994,7.150447500000001e-05,12.822
1986-02-14,-9.040444999999975,0.0004054354675,13.65
1986-02-15,-7.051327499999957,0.1188983385,10.207
1986-02-16,-4.98915999999997,0.010467433,7.264
1986-02-17,-3.937872499999969,1.9430686,8.853
1986-02-18,-4.943297499999972,9.21429825,9.173
1986-02-19,-6.529665000000023,0.9908084025,9.634
1986-02-20,-6.437712499999975,0.16513954,9.454
1986-02-21,-8.522812499999986,0.016023154875,8.949
1986-02-22,-11.176029999999969,0.0005718739,6.892
1986-02-23,-7.050742499999956,8.912228825,5.953
1986-02-24,-7.419012499999951,4.278334,6.306
1986-02-25,-11.34107499999999,0.00309847505,6.75
1986-02-26,-10.163219999999969,0.005793781475,4.907
1986-02-27,-10.335882500000023,0.036266152625,4.99
1986-02-28,-6.009834999999953,1.7397354749999998,5.155
1986-03-01,-3.2384624999999687,0.4472277499999,5.9
1986-03-02,-2.456032499999992,0.043585349575,5.872
1986-03-03,-2.3771924999999783,0.5151523375,5.344
1986-03-04,-1.895947499999977,0.9245876775,5.287
1986-03-05,3.4061450000000377,3.0107458,5.851
1986-03-06,5.256405000000029,6.931271,7.333
1986-03-07,2.463677500000017,2.183061125,10.555
1986-03-08,-0.1567049999999881,0.678942415,7.623
1986-03-09,0.9550600000000032,0.09255999625,6.637
1986-03-10,-0.2616374999999493,0.002455655325,6.549
1986-03-11,0.1053775000000314,0.0003098796225,6.152
1986-03-12,0.3498125000000414,0.0401328625,6.167
1986-03-13,1.0197250000000508,0.0033857719499999,6.082
1986-03-14,1.1663450000000353,0.01613960825,6.015
1986-03-15,1.9067474999999945,0.02379228575,6.043
1986-03-16,3.121820000000014,0.0,5.653
1986-03-17,5.546930000000032,0.06505784675,6.543
1986-03-18,6.613310000000013,0.06257763375,7.455
1986-03-19,5.33438000000001,2.498556975,8.139
1986-03-20,5.695490000000007,1.71074085,13.797
1986-03-21,3.0165925000000016,10.0885075,14.769
1986-03-22,2.196777499999996,0.4666867999999,12.688
1986-03-23,5.207307500000013,8.907445874999999,13.769
1986-03-24,6.396355000000028,18.62443575,45.23
1986-03-25,2.151595000000043,7.06925295,56.111
1986-03-26,2.120750000000044,1.7652635,31.546
1986-03-27,5.746797500000014,1.6885672,30.095
1986-03-28,7.809907500000008,5.6234287499999,31.679
1986-03-29,5.517120000000034,3.872481125,34.516
1986-03-30,3.3968975000000228,11.025833875,31.318
1986-03-31,7.9360225000000355,18.012610249999902,68.817
1986-04-01,5.783665000000042,0.42432948,68.843
1986-04-02,6.310145000000034,5.0148264000000005,51.113
1986-04-03,5.337645000000009,24.60814325,56.375
1986-04-04,2.6734575000000405,3.675881225,53.641
1986-04-05,1.6663525000000163,0.9171727124999,38.26
1986-04-06,2.414487500000064,1.749274825,31.917
1986-04-07,8.236562500000048,0.0483893115,33.999
1986-04-08,9.935662500000037,0.46237371,32.049
1986-04-09,8.87123250000002,2.2820119,38.107
1986-04-10,1.2101750000000493,19.83430675,43.687
1986-04-11,-2.8496449999999527,2.6474500499999,35.639
1986-04-12,-4.758549999999957,0.2487600975,27.956
1986-04-13,-2.4081224999999904,0.0992753485,21.732
1986-04-14,3.4070900000000397,1.26012085,19.944
1986-04-15,8.646332500000028,0.2757544999999,17.75
1986-04-16,8.178470000000061,3.1709867750000003,17.523
1986-04-17,6.66230250000001,3.034627725,21.279
1986-04-18,5.089150000000018,5.0187519,21.298
1986-04-19,3.257290000000012,7.021644074999999,20.887
1986-04-20,3.7506400000000326,9.38556475,19.847
1986-04-21,9.570697500000051,4.0446119,37.062
1986-04-22,5.264262500000029,19.77368075,56.346
1986-04-23,6.2394950000000335,9.7642885,57.673
1986-04-24,8.143592500000068,10.30649435,49.327
1986-04-25,10.529025000000049,6.183721025,42.354
1986-04-26,12.294307500000002,17.724531250000002,44.152
1986-04-27,9.095035000000053,0.4641693575,46.325
1986-04-28,9.017550000000028,9.6572899999999,35.985
1986-04-29,11.527210000000023,12.48628225,35.245
1986-04-30,10.842382500000042,2.059548125,47.105
1986-05-01,12.8513375,0.00832626985,32.569
1986-05-02,15.134317500000066,1.546631975,30.664
1986-05-03,14.893955000000004,8.22719625,31.753
1986-05-04,13.667445000000043,0.9570228,25.378
1986-05-05,15.108082500000023,7.95038625,26.731
1986-05-06,15.162410000000024,15.83619625,23.14
1986-05-07,12.27137250000004,8.01518995,29.622
1986-05-08,10.357227500000022,6.2448743250000005,21.881
1986-05-09,10.522415000000024,1.325769325,24.388
1986-05-10,12.900822500000004,0.02900412225,19.983
1986-05-11,14.365047500000005,5.574119775,19.726
1986-05-12,15.546475000000044,0.0,15.98
1986-05-13,16.295005000000003,7.536536975,18.736
1986-05-14,13.398852500000032,5.519260675,19.421
1986-05-15,11.862655000000018,3.6636,18.725
1986-05-16,11.243257500000029,13.679656,17.789
1986-05-17,14.983112500000004,0.4929833624999999,20.712
1986-05-18,18.34627750000004,3.0881862250000003,13.288
1986-05-19,16.413267500000018,10.536567125,12.36
1986-05-20,19.01541000000003,0.7154222,13.383
1986-05-21,17.015757500000007,7.040225175000001,15.446
1986-05-22,14.898110000000033,0.29151882,14.588
1986-05-23,17.177430000000015,1.9825708,13.242
1986-05-24,14.018692500000045,12.396047125,17.082
1986-05-25,14.348832500000016,0.0,12.218
1986-05-26,18.27059250000002,0.00973468555,10.032
1986-05-27,17.855715000000032,15.418717,9.556
1986-05-28,11.993862500000034,6.15603325,9.739
1986-05-29,8.409070000000042,4.088517125,8.55
1986-05-30,7.049682500000017,8.52979245,12.084
1986-05-31,8.414350000000013,3.857521475,13.319
1986-06-01,9.78842000000003,2.50983965,8.884
1986-06-02,10.33309250000002,15.8246555,9.217
1986-06-03,11.539135000000044,0.98746857,10.039
1986-06-04,9.562185,23.5655525,40.733
1986-06-05,7.598412499999995,3.3111138,30.656
1986-06-06,6.903027500000007,3.987400425,18.36
1986-06-07,6.579442500000027,20.037852500000003,38.329
1986-06-08,11.574297500000055,2.025745375,55.737
1986-06-09,15.403062500000033,0.015279916375,24.88
1986-06-10,17.964457500000037,0.2351761324999,19.936
1986-06-11,12.132392500000035,9.9908314,18.685
1986-06-12,10.287374999999995,4.48188975,17.132
1986-06-13,11.017775000000029,1.0414477775,16.319
1986-06-14,15.621465,0.488970765,17.045
1986-06-15,20.950150000000008,0.2538917499999999,12.423
1986-06-16,20.382877500000006,11.89699025,14.053
1986-06-17,19.763525000000016,7.729634174999999,16.968
1986-06-18,18.510307500000067,5.4103690999999,14.978
1986-06-19,19.990785000000017,7.866542225,13.778
1986-06-20,19.90336250000001,16.303810249999998,12.44
1986-06-21,20.626667500000053,1.693048225,14.693
1986-06-22,22.12447750000001,0.5193188699999,13.315
1986-06-23,21.96433250000001,17.6904545,10.794
1986-06-24,16.55116000000004,0.0185715274999999,16.873
1986-06-25,18.775350000000003,0.0010726160325,11.023
1986-06-26,20.68858500000005,0.0,10.356
1986-06-27,21.47981500000003,0.0,9.425
1986-06-28,22.138500000000025,0.0,8.18
1986-06-29,21.373947500000043,0.00717656795,7.373
1986-06-30,19.89199000000002,0.0,8.581
1986-07-01,20.49090000000001,0.0,8.35
1986-07-02,21.687445000000025,0.0,8.245
1986-07-03,20.876710000000003,1.1357675249999002,7.465
1986-07-04,19.78094250000004,1.245140275,6.852
1986-07-05,20.816895000000045,1.896461125,7.014
1986-07-06,16.88842500000004,39.275592,14.893
1986-07-07,13.924987500000045,11.36550675,23.135
1986-07-08,12.697697500000004,4.7588278,24.219
1986-07-09,13.490762500000017,2.449952125,15.455
1986-07-10,13.441075000000012,1.5629413,13.748
1986-07-11,12.699960000000033,2.4804505,13.453
1986-07-12,13.905287500000044,0.2855959425,11.772
1986-07-13,12.61988500000001,0.253843215,10.319
1986-07-14,13.594915000000016,0.0,10.066
1986-07-15,15.970747500000016,0.0,9.643
1986-07-16,18.97259750000001,0.0,8.563
1986-07-17,20.493355000000065,0.02003707945,8.371
1986-07-18,15.469032500000026,6.839940475000001,8.179
1986-07-19,14.104182500000036,1.332107075,8.26
1986-07-20,14.809937500000046,0.356624295,6.173
1986-07-21,17.01568000000003,0.0061059038125,6.621
1986-07-22,19.051559999999995,0.0895391444999999,7.089
1986-07-23,17.925252500000056,12.09177925,8.002
1986-07-24,12.327057500000024,5.35837955,7.196
1986-07-25,14.8054975,2.028419375,6.931
1986-07-26,17.77146750000003,0.998639265,6.479
1986-07-27,19.63447000000002,0.2031229599999,5.639
1986-07-28,20.91508250000004,0.1580234025,6.262
1986-07-29,22.06692000000004,2.764244025,6.223
1986-07-30,21.2092725,0.0139971305,6.373
1986-07-31,21.42847500000005,11.979918125,6.034
1986-08-01,19.325547500000027,0.5525323674999,6.902
1986-08-02,22.213922500000024,0.05799937375,5.217
1986-08-03,24.850525000000005,0.3823777849999999,5.301
1986-08-04,21.95590250000004,13.7780145,5.326
1986-08-05,16.926202500000045,3.78360795,7.117
1986-08-06,18.4406525,0.0,5.259
1986-08-07,20.052215000000047,0.0750359892499999,5.014
1986-08-08,17.667547500000012,0.003981856945,5.029
1986-08-09,17.67848250000003,0.12507908375,3.949
1986-08-10,19.621127500000057,10.63795125,3.763
1986-08-11,19.1467725,11.3083517249999,4.849
1986-08-12,15.390037500000004,26.52225,8.753
1986-08-13,16.250567500000045,6.154878125,16.415
1986-08-14,17.463215000000048,0.1159636875,8.059
1986-08-15,18.75532750000002,5.011213125,6.709
1986-08-16,19.32435000000004,3.6039884999999,6.002
1986-08-17,19.25989000000004,4.693059425,6.151
1986-08-18,18.503512500000056,16.157466999999997,12.065
1986-08-19,15.37784750000003,21.56411425,40.532
1986-08-20,13.222662500000013,0.87367617,20.272
1986-08-21,14.340040000000045,0.013829389175,14.421
1986-08-22,17.916787500000055,1.82733145,10.558
1986-08-23,14.043042500000013,18.531723125,12.911
1986-08-24,12.295050000000003,13.18106925,18.067
1986-08-25,12.44065500000005,0.495663575,26.797
1986-08-26,16.53628500000002,5.213350999999999,21.428
1986-08-27,12.204412500000046,0.951973075,23.53
1986-08-28,10.638914999999995,1.915731175,20.815
1986-08-29,9.438232500000026,2.953883675,18.368
1986-08-30,10.135567500000036,0.55683907,12.033
1986-08-31,9.829830000000015,0.6337692675,9.607
1986-09-01,10.045392500000048,0.4141607925,7.577
1986-09-02,12.524700000000053,0.3167687925,8.084
1986-09-03,13.799310000000048,5.0755450249999,8.457
1986-09-04,10.543172500000026,1.8846573249999,8.963
1986-09-05,10.67352500000004,0.0,7.18
1986-09-06,13.361270000000047,0.0198277417,7.211
1986-09-07,12.649737500000017,0.1534959149999999,6.398
1986-09-08,11.795965000000024,0.00047697074,6.056
1986-09-09,11.069635000000062,0.2188304025,6.138
1986-09-10,11.34502500000002,0.2945480775,6.056
1986-09-11,11.500715000000014,0.0,5.981
1986-09-12,13.200135000000046,18.7925605,6.436
1986-09-13,14.132385,4.562905175,14.096
1986-09-14,16.6946825,15.52814325,33.198
1986-09-15,19.85377500000004,3.83108235,56.441
1986-09-16,16.11634250000003,16.3951805,55.483
1986-09-17,14.374307500000045,16.267753499999998,56.18
1986-09-18,10.050882500000055,0.8578874925,40.953
1986-09-19,8.869672500000036,0.002529663075,31.512
1986-09-20,9.47828000000004,0.0,21.994
1986-09-21,10.775240000000052,0.0,17.135
1986-09-22,12.330520000000035,2.38892425e-05,18.809
1986-09-23,11.770497500000031,0.003696930825,13.671
1986-09-24,12.304005000000076,0.07618507925,12.775
1986-09-25,11.916520000000048,0.1624582499999,11.223
1986-09-26,9.22985250000005,0.0,11.978
1986-09-27,9.125155000000063,0.072223789,10.016
1986-09-28,10.388610000000028,0.0,9.668
1986-09-29,10.749565000000018,0.0,11.184
1986-09-30,11.821127500000046,0.0007391136,12.048
1986-10-01,12.25985750000001,0.0,10.829
1986-10-02,13.515442500000006,0.0,10.288
1986-10-03,13.493082500000014,0.0,9.264
1986-10-04,12.796190000000024,0.0004289972225,7.868
1986-10-05,13.456222500000024,0.0,6.718
1986-10-06,12.636120000000004,0.49052725,6.996
1986-10-07,12.739325000000008,0.1608752975,7.326
1986-10-08,11.07697250000001,0.07862023675,7.202
1986-10-09,9.668769999999997,0.0015274345125,7.261
1986-10-10,9.012384999999997,0.000477011775,7.291
1986-10-11,10.701497500000016,0.1062399375,6.677
1986-10-12,10.502750000000049,0.003457993825,5.572
1986-10-13,10.842172500000004,0.387613145,5.985
1986-10-14,13.32820750000002,0.5765353374998999,6.414
1986-10-15,13.026360000000013,0.0,6.132
1986-10-16,10.701625000000035,0.000762452115,5.589
1986-10-17,8.88041000000004,0.0006199374575,5.359
1986-10-18,7.672135000000026,0.0081312166,5.23
1986-10-19,9.5344025,15.77482475,7.46
1986-10-20,9.100057500000048,31.2037465,25.635
1986-10-21,6.932040000000029,8.95265225,38.252
1986-10-22,12.29352750000004,29.07250825,47.991
1986-10-23,7.257042500000011,27.09672375,172.88
1986-10-24,5.04564750000003,2.003520725,67.798
1986-10-25,6.968530000000044,8.388148999999999,47.596
1986-10-26,5.856132500000058,5.956909825,51.72
1986-10-27,4.060455000000047,0.12552690875,41.955
1986-10-28,5.466042500000015,0.0392751385,34.809
1986-10-29,7.854837500000031,6.453078725,32.053
1986-10-30,4.092942500000049,0.0267043095,31.686
1986-10-31,5.354425000000049,0.8295583399998999,24.776
1986-11-01,9.500812500000052,6.97018225,23.764
1986-11-02,5.572877500000004,17.70682575,42.947
1986-11-03,0.9546275000000152,0.0034085506,38.54
1986-11-04,0.4156600000000026,0.03580597275,34.0
1986-11-05,2.5489600000000223,0.01645025325,28.996
1986-11-06,4.922357500000032,2.850399725,27.463
1986-11-07,5.195320000000038,0.1514825625,22.015
1986-11-08,5.355295000000012,0.949724225,17.704
1986-11-09,3.925912500000038,0.09121119875,14.393
1986-11-10,6.796767500000044,0.0006919271875,13.969
1986-11-11,8.242217500000038,0.0,12.878
1986-11-12,8.643445000000042,0.0035305857499999,12.433
1986-11-13,6.254905000000008,0.0,12.305
1986-11-14,7.022510000000011,1.0759665575,11.997
1986-11-15,8.274245000000008,0.575230735,11.137
1986-11-16,10.803912500000024,0.0,10.494
1986-11-17,10.25840500000004,2.379030325,10.803
1986-11-18,6.014472500000011,0.0033851288575,11.015
1986-11-19,8.027052500000025,0.2664011324999999,9.898
1986-11-20,6.5125000000000455,7.5526034999999,12.755
1986-11-21,4.386115000000018,4.6804922499999,14.31
1986-11-22,7.358117500000048,7.863727250000001,14.415
1986-11-23,4.63572750000003,11.0357685,28.89
1986-11-24,4.694862499999999,0.8691620250000001,24.878
1986-11-25,6.698522500000024,0.241780305,15.848
1986-11-26,6.2283500000000345,3.828899425,14.343
1986-11-27,3.385142500000029,0.3782292799999,16.195
1986-11-28,0.5952475000000277,0.0001670464375,13.397
1986-11-29,-1.2063799999999674,0.0014074448925,12.27
1986-11-30,-2.775192500000003,0.0,10.879
1986-12-01,-1.700369999999964,0.0,10.578
1986-12-02,0.3164950000000317,0.031278511,10.154
1986-12-03,2.206540000000018,0.0079856784499999,9.715
1986-12-04,2.691235000000006,0.0,9.581
1986-12-05,3.021555000000035,0.0,9.499
1986-12-06,5.016210000000001,4.053739949999899,8.914
1986-12-07,6.050162499999999,2.9338349,8.624
1986-12-08,6.905400000000043,0.5539504625,8.551
1986-12-09,5.390890000000013,0.9553914875,8.658
1986-12-10,4.131632500000023,0.6948766574999999,8.738
1986-12-11,3.0977025000000253,0.019555314,8.865
1986-12-12,0.8132375000000138,0.05715522125,9.041
1986-12-13,1.1973125000000095,2.975106,8.167
1986-12-14,3.29427000000004,1.761553925,8.115
1986-12-15,1.7374300000000176,1.7847542,8.588
1986-12-16,2.615037500000028,11.8716135,12.471
1986-12-17,1.920987500000024,6.4732817250000005,15.669
1986-12-18,4.867227500000013,18.8256405,17.032
1986-12-19,2.8878100000000018,28.44907,108.984
1986-12-20,0.0051600000000462,8.2672425,41.873
1986-12-21,-0.4995324999999866,2.825395,31.515
1986-12-22,-3.604129999999998,8.0246672499999,27.323
1986-12-23,-5.807024999999953,3.6239745,24.147
1986-12-24,-6.135184999999979,2.08850555,20.757
1986-12-25,-9.49621499999995,5.70911285,18.653
1986-12-26,-0.9090049999999792,5.8538376999999,18.297
1986-12-27,-0.119442499999991,7.563863599999999,19.344
1986-12-28,1.340667500000052,11.5923925,17.745
1986-12-29,4.685490000000016,8.8838675,29.183
1986-12-30,5.750232500000038,3.350170025,37.521
1986-12-31,6.14883500000002,11.997907375,47.868
1987-01-01,7.239322500000014,28.30315125,110.29
1987-01-02,4.171087499999999,12.2319825,126.417
1987-01-03,-1.574937499999976,2.721812875,78.988
1987-01-04,-2.339264999999955,1.212815325,62.131
1987-01-05,0.3667575000000056,13.483147,54.101
1987-01-06,1.0724875000000225,13.708913875,40.748
1987-01-07,-4.628734999999949,4.982139575,36.091
1987-01-08,-12.423174999999958,0.03361192675,29.908
1987-01-09,-9.816524999999956,0.0994731712499999,28.928
1987-01-10,-4.95621749999998,1.054428615,23.665
1987-01-11,-12.82754,1.64448005,21.162
1987-01-12,-20.244959999999963,0.4525912875,18.893
1987-01-13,-19.675592499999965,0.0753390999999999,25.147
1987-01-14,-12.272639999999967,0.04721942925,18.859
1987-01-15,-10.47360249999997,4.986395875,17.373
1987-01-16,-10.84785499999998,0.177973924,16.281
1987-01-17,-8.589924999999994,0.270620315,16.02
1987-01-18,-6.652909999999963,0.1987732099999999,15.368
1987-01-19,-7.059387499999957,0.11527398625,15.21
1987-01-20,-4.927229999999952,0.07991283825,14.796
1987-01-21,-7.490619999999978,0.0219366495,14.582
1987-01-22,-9.044702499999971,0.00011912016,14.352
1987-01-23,-5.579362500000002,0.6999091700000001,13.082
1987-01-24,-0.5845099999999661,2.1746828,12.8
1987-01-25,-0.6679849999999874,0.0888832965,12.397
1987-01-26,-2.4133599999999547,0.696680995,11.615
1987-01-27,-3.879979999999989,0.09865054675,11.293
1987-01-28,-5.375774999999976,0.0682502775,10.648
1987-01-29,-4.867374999999981,0.182908495,9.997
1987-01-30,-11.423024999999996,0.0003336317675,9.581
1987-01-31,-12.802917499999978,0.0,9.057
1987-02-01,-10.305874999999958,0.0,9.237
1987-02-02,-7.331784999999968,0.0,9.041
1987-02-03,-0.7315399999999954,0.064696429,9.041
1987-02-04,1.0139175000000478,0.001883561275,9.041
1987-02-05,-0.3534174999999777,0.0007387364375,8.85
1987-02-06,0.1805450000000519,1.001613865,9.48
1987-02-07,3.308530000000019,11.76144975,15.361
1987-02-08,2.56875500000001,2.1509946,16.673
1987-02-09,5.804842500000063,3.53048445,30.271
1987-02-10,4.931322500000022,8.94792675,47.42
1987-02-11,1.1091049999999996,0.45442979,37.328
1987-02-12,2.7355250000000524,0.945524385,30.402
1987-02-13,1.5563900000000217,3.8827203,26.881
1987-02-14,2.511412500000006,1.121912885,18.414
1987-02-15,2.4872725000000173,0.730761315,17.439
1987-02-16,-0.3156500000000051,0.8656612825,16.563
1987-02-17,-2.01493499999998,2.763978425,14.357
1987-02-18,-3.0634549999999763,3.3547036249999,13.025
1987-02-19,-3.4688774999999623,2.99006615,12.783
1987-02-20,-1.6914424999999935,4.85156265,16.342
1987-02-21,-2.038122499999986,6.32585395,15.35
1987-02-22,-1.334617499999979,1.575140225,11.503
1987-02-23,-1.2519374999999968,2.179424775,13.463
1987-02-24,-6.201339999999959,7.16372585e-05,13.068
1987-02-25,-5.468564999999956,0.0,13.003
1987-02-26,1.4380250000000387,4.18836495,14.68
1987-02-27,4.632047499999999,12.758081625,25.279
1987-02-28,6.601037500000018,15.7405805,57.953
1987-03-01,6.520947500000034,10.28068525,60.027
1987-03-02,7.301555000000008,19.6939295,88.63
1987-03-03,-3.683089999999993,9.9975467499999,86.489
1987-03-04,-9.076709999999991,0.42410518,53.252
1987-03-05,-6.597174999999993,0.36061894,42.198
1987-03-06,-8.198262499999942,0.0077986335249999,36.59
1987-03-07,-7.644957499999975,0.0002862261685,25.283
1987-03-08,-6.057509999999979,0.0,22.998
1987-03-09,-5.7012774999999465,0.0,26.778
1987-03-10,-3.748614999999973,0.0,26.976
1987-03-11,-2.599452499999984,0.0006202917624999,25.171
1987-03-12,-4.2202499999999645,0.0,19.668
1987-03-13,-2.954047500000001,0.3367800724999999,15.882
1987-03-14,-1.981657499999983,0.341402155,15.29
1987-03-15,-1.4388474999999517,1.3962819,13.008
1987-03-16,-1.7801974999999857,6.4913554,14.97
1987-03-17,-1.6047849999999926,4.023005175000001,16.568
1987-03-18,2.223497500000008,7.176032075,18.036
1987-03-19,0.2234975000000076,7.0269052,17.509
1987-03-20,-1.0508399999999938,5.431653925,13.547
1987-03-21,-0.3461699999999723,0.1581087025,12.25
1987-03-22,2.458735000000047,2.576549775,10.969
1987-03-23,3.2745325000000207,4.0538288,11.933
1987-03-24,7.164927500000033,8.043816125000001,28.724
1987-03-25,8.626795000000016,5.352370225,37.033
1987-03-26,7.7240525000000275,7.41806815,54.759
1987-03-27,7.629747500000008,0.3029988524999,44.46
1987-03-28,6.278617499999996,12.30451,55.945
1987-03-29,2.584384999999997,4.226158575,44.651
1987-03-30,0.6198400000000106,1.31525625,42.017
1987-03-31,1.8681600000000456,0.931460525,33.825
1987-04-01,1.5489275000000475,1.648189925,27.03
1987-04-02,3.452775000000031,0.0032170274925,24.664
1987-04-03,7.558612500000038,0.0,22.18
1987-04-04,9.52717750000005,2.882751,19.428
1987-04-05,7.678592500000036,0.32114511,19.47
1987-04-06,8.285780000000045,1.11840915,18.725
1987-04-07,10.903992500000015,5.392940100000001,21.586
1987-04-08,10.97902750000003,5.5106917,28.387
1987-04-09,8.824512500000026,16.839982,26.035
1987-04-10,7.418537500000013,4.60763105,25.277
1987-04-11,6.638059999999996,2.3137644,23.584
1987-04-12,3.354070000000036,7.382214950000001,21.74
1987-04-13,3.3896124999999984,4.720713175,21.577
1987-04-14,4.467207500000029,0.02097144775,16.4
1987-04-15,7.514840000000049,0.000261810775,15.294
1987-04-16,8.91277500000001,0.0,15.629
1987-04-17,11.051930000000027,0.0066521624,16.528
1987-04-18,13.481862500000034,0.0,17.255
1987-04-19,14.16923250000002,6.5389580249999,11.017
1987-04-20,10.759090000000016,11.1454165,22.185
1987-04-21,6.41960000000006,4.903208525,20.033
1987-04-22,7.584612500000048,0.00328909075,16.656
1987-04-23,10.873120000000029,0.0,15.41
1987-04-24,13.725590000000013,0.0,14.682
1987-04-25,14.360569999999996,0.3801562424999999,12.875
1987-04-26,11.405905000000018,6.44468965,11.707
1987-04-27,11.978367500000047,1.157622725,10.597
1987-04-28,13.251732500000005,0.0,10.3
1987-04-29,16.469475000000045,0.0,10.383
1987-04-30,15.824010000000044,0.002623304725,9.523
1987-05-01,14.681500000000028,0.1354066334999999,8.446
1987-05-02,14.24732000000006,6.79687375,9.023
1987-05-03,6.0040425000000255,10.6442305,9.469
1987-05-04,2.8108850000000416,15.3939475,14.55
1987-05-05,5.468542500000012,19.4012595,23.931
1987-05-06,6.687395000000038,2.56380515,23.687
1987-05-07,6.085522500000025,0.8702543999999,18.521
1987-05-08,9.618832500000051,0.0,14.578
1987-05-09,13.3901075,0.0,12.554
1987-05-10,12.650750000000016,14.2600705,10.567
1987-05-11,8.927732500000047,0.08326912575,11.495
1987-05-12,9.270432500000028,14.00732575,11.062
1987-05-13,5.708497500000021,6.782670025,26.228
1987-05-14,5.961092500000007,1.5888080249999,21.43
1987-05-15,7.142175000000066,11.923057125,27.91
1987-05-16,6.1247375000000375,5.28686395,34.938
1987-05-17,8.117847500000039,0.00143193373,23.474
1987-05-18,10.156852500000014,7.698863,21.112
1987-05-19,8.736922500000048,17.2316689999999,23.662
1987-05-20,7.571932500000003,3.9994598499999,25.809
1987-05-21,3.471590000000049,10.83933375,25.335
1987-05-22,6.20842250000004,3.81647265,27.367
1987-05-23,7.622905000000003,0.00834207095,25.884
1987-05-24,10.152497500000038,0.4100461475,21.741
1987-05-25,13.46875,0.152665481,19.034
1987-05-26,15.20916500000004,0.0,16.765
1987-05-27,13.31751250000002,8.5143362,15.176
1987-05-28,12.443725000000027,3.614916325,21.211
1987-05-29,9.875462500000026,10.743582,21.145
1987-05-30,10.98270500000001,0.1993284049998999,19.538
1987-05-31,11.141137500000012,7.528,14.822
1987-06-01,12.084204999999995,2.679267975,15.754
1987-06-02,13.108940000000018,1.1679464,17.083
1987-06-03,13.057100000000048,8.0025367499999,16.88
1987-06-04,11.81223250000005,12.483679375,26.858
1987-06-05,12.57549750000004,3.7762741999999,34.239
1987-06-06,15.231269999999997,1.791680775,25.16
1987-06-07,14.55283750000001,15.8052725,22.047
1987-06-08,11.845247500000028,4.460250275,24.328
1987-06-09,10.574440000000038,4.809451274999899,22.693
1987-06-10,12.394457500000044,0.94340549,20.559
1987-06-11,15.273652500000026,1.0705683825,18.852
1987-06-12,15.59167500000001,7.440092724999999,17.01
1987-06-13,16.810220000000015,6.528352474999999,17.421
1987-06-14,13.813715000000002,5.48600995,16.541
1987-06-15,12.237395000000047,14.600564375,29.383
1987-06-16,8.809842500000059,16.39928875,58.081
1987-06-17,8.971070000000054,15.5803384999999,57.113
1987-06-18,10.231697500000053,14.31862075,70.568
1987-06-19,10.90841750000004,5.353671100000001,50.289
1987-06-20,11.58704750000004,8.75085575,45.166
1987-06-21,12.002274999999996,1.544066975,40.065
1987-06-22,13.342885000000024,1.025576895,32.735
1987-06-23,14.082580000000007,13.947492875,32.914
1987-06-24,14.177805000000037,8.911138125,48.263
1987-06-25,14.7540975,1.241425325,46.798
1987-06-26,14.143087500000036,10.395834874999998,39.54
1987-06-27,15.845777500000054,0.7694969875,30.545
1987-06-28,18.84838250000001,0.090187532,23.487
1987-06-29,22.71641500000004,0.027079328875,23.369
1987-06-30,24.16390000000001,0.4785005224999,22.443
1987-07-01,21.563285000000008,15.500828125,21.834
1987-07-02,19.635080000000016,2.9971835249999,20.768
1987-07-03,20.33200750000003,5.655899,17.109
1987-07-04,20.178605000000005,1.2124493175,21.854
1987-07-05,19.877232500000048,0.004533505625,16.167
1987-07-06,20.428057500000023,0.000262618415,15.079
1987-07-07,20.15157000000005,12.691091,18.542
1987-07-08,17.628625000000056,14.825309,26.838
1987-07-09,16.52984250000003,1.1275522499999,27.298
1987-07-10,16.15532250000001,0.002479916125,17.823
1987-07-11,19.397530000000017,0.0,17.128
1987-07-12,20.854240000000004,0.8910460625000001,12.602
1987-07-13,18.966885000000048,0.009162635225,12.747
1987-07-14,20.29626250000001,1.31114005,12.121
1987-07-15,22.38079750000003,1.42024988,12.81
1987-07-16,21.706005000000005,5.695232175,12.493
1987-07-17,17.96152500000005,5.78144505,11.854
1987-07-18,14.526497500000003,2.943533875,14.214
1987-07-19,14.79231500000003,0.2802282749999,11.802
1987-07-20,15.178072500000042,3.3346468,10.434
1987-07-21,14.120587500000056,6.85744895,11.351
1987-07-22,14.92053500000003,3.4697054,10.583
1987-07-23,16.5087575,1.321519825,11.07
1987-07-24,17.535000000000025,3.2376861,9.599
1987-07-25,14.556572500000016,4.4483971749999,9.538
1987-07-26,11.214265000000012,2.90367375,9.344
1987-07-27,11.61438750000002,17.44710075,9.024
1987-07-28,12.454432499999996,1.159890325,31.725
1987-07-29,16.66455000000002,1.942301925,13.824
1987-07-30,15.866877500000044,11.19732975,12.437
1987-07-31,14.39552500000002,1.2264256249999002,11.316
1987-08-01,14.947882500000048,9.5956215,12.998
1987-08-02,13.765032500000018,14.40158175,15.839
1987-08-03,16.07652250000001,11.644623225,39.01
1987-08-04,14.18952250000001,14.65396725,43.618
1987-08-05,10.874362500000018,2.773435375,31.355
1987-08-06,10.481637500000032,0.2785754525,23.448
